mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
tanh	0.001	True	(100,)	invscaling	500	lbfgs	0.4785897435897436	0.48619136467820673	0.47331802184743355	0.4751004579353831	0.6130745626760826
tanh	0.001	True	(100,)	adaptive	1000	lbfgs	0.4785897435897436	0.48619136467820673	0.47331802184743355	0.4751004579353831	0.6130745626760826
tanh	0.001	True	(100,)	constant	500	lbfgs	0.4785897435897436	0.48619136467820673	0.47331802184743355	0.4751004579353831	0.6130745626760826
tanh	0.001	True	(100,)	constant	1000	lbfgs	0.4785897435897436	0.48619136467820673	0.47331802184743355	0.4751004579353831	0.6130745626760826
tanh	0.001	True	(100,)	invscaling	1000	lbfgs	0.4785897435897436	0.48619136467820673	0.47331802184743355	0.4751004579353831	0.6130745626760826
tanh	0.001	True	(100,)	adaptive	500	lbfgs	0.4785897435897436	0.48619136467820673	0.47331802184743355	0.4751004579353831	0.6130745626760826
identity	0.01	True	(100,)	invscaling	1000	lbfgs	0.473525641025641	0.4723936004083062	0.46596530920060325	0.4645553844872531	0.6106624685234493
identity	0.01	True	(100,)	invscaling	500	lbfgs	0.473525641025641	0.4723936004083062	0.46596530920060325	0.4645553844872531	0.6106624685234493
identity	0.01	True	(100,)	constant	1000	lbfgs	0.473525641025641	0.4723936004083062	0.46596530920060325	0.4645553844872531	0.6106624685234493
identity	0.01	True	(100,)	constant	500	lbfgs	0.473525641025641	0.4723936004083062	0.46596530920060325	0.4645553844872531	0.6106624685234493
identity	0.01	True	(100,)	adaptive	1000	lbfgs	0.473525641025641	0.4723936004083062	0.46596530920060325	0.4645553844872531	0.6106624685234493
identity	0.01	True	(100,)	adaptive	500	lbfgs	0.473525641025641	0.4723936004083062	0.46596530920060325	0.4645553844872531	0.6106624685234493
identity	0.1	True	(100, 100)	invscaling	1000	adam	0.4683974358974359	0.48240644675242195	0.46677824626354036	0.46268303281337203	0.6390577928281437
identity	0.1	True	(100, 100)	adaptive	1000	adam	0.4683974358974359	0.48240644675242195	0.46677824626354036	0.46268303281337203	0.6390577928281437
