mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
identity	0.1	True	(100, 100)	adaptive	1000	lbfgs	0.4734146341463415	0.4737769759480286	0.4672876959641665	0.4651889533095511	0.6260198160775905
identity	0.1	True	(100, 100)	constant	1000	lbfgs	0.4734146341463415	0.4737769759480286	0.4672876959641665	0.4651889533095511	0.6260198160775905
identity	0.1	True	(100, 100)	invscaling	500	lbfgs	0.4734146341463415	0.4737769759480286	0.4672876959641665	0.4651889533095511	0.6260198160775905
identity	0.1	True	(100, 100)	invscaling	1000	lbfgs	0.4734146341463415	0.4737769759480286	0.4672876959641665	0.4651889533095511	0.6260198160775905
identity	0.1	True	(100, 100)	constant	500	lbfgs	0.4734146341463415	0.4737769759480286	0.4672876959641665	0.4651889533095511	0.6260198160775905
identity	0.1	True	(100, 100)	adaptive	500	lbfgs	0.4734146341463415	0.4737769759480286	0.4672876959641665	0.4651889533095511	0.6260198160775905
identity	0.001	True	(50,)	invscaling	500	adam	0.47280487804878046	0.49141664722160094	0.4713538095891037	0.463696488168691	0.6126746613122451
identity	0.001	True	(50,)	invscaling	1000	adam	0.47280487804878046	0.49141664722160094	0.4713538095891037	0.463696488168691	0.6126746613122451
identity	0.001	True	(50,)	adaptive	500	adam	0.47280487804878046	0.49141664722160094	0.4713538095891037	0.463696488168691	0.6126746613122451
identity	0.001	True	(50,)	constant	1000	adam	0.47280487804878046	0.49141664722160094	0.4713538095891037	0.463696488168691	0.6126746613122451
identity	0.001	True	(50,)	constant	500	adam	0.47280487804878046	0.49141664722160094	0.4713538095891037	0.463696488168691	0.6126746613122451
identity	0.001	True	(50,)	adaptive	1000	adam	0.47280487804878046	0.49141664722160094	0.4713538095891037	0.463696488168691	0.6126746613122451
tanh	0.1	True	(100, 100)	constant	500	adam	0.4660975609756098	0.47009447853488107	0.46006044608985786	0.4567971836496555	0.6170754572464794
tanh	0.1	True	(100, 100)	adaptive	500	adam	0.4660975609756098	0.47009447853488107	0.46006044608985786	0.4567971836496555	0.6170754572464794
tanh	0.1	True	(100, 100)	invscaling	500	adam	0.4660975609756098	0.47009447853488107	0.46006044608985786	0.4567971836496555	0.6170754572464794
tanh	0.1	True	(100, 100)	adaptive	1000	adam	0.4660975609756098	0.47009447853488107	0.46006044608985786	0.4567971836496555	0.6170754572464794
tanh	0.1	True	(100, 100)	constant	1000	adam	0.4660975609756098	0.47009447853488107	0.46006044608985786	0.4567971836496555	0.6170754572464794
