mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
logistic	0.1	True	(100,)	adaptive	1000	adam	0.47339743589743594	0.4795346990470829	0.48638368983957225	0.47208993763839013	0.6331059759805134
logistic	0.1	True	(100,)	adaptive	500	adam	0.47339743589743594	0.4795346990470829	0.48638368983957225	0.47208993763839013	0.6331059759805134
logistic	0.1	True	(100,)	constant	500	adam	0.47339743589743594	0.4795346990470829	0.48638368983957225	0.47208993763839013	0.6331059759805134
logistic	0.1	True	(100,)	constant	1000	adam	0.47339743589743594	0.4795346990470829	0.48638368983957225	0.47208993763839013	0.6331059759805134
logistic	0.1	True	(100,)	invscaling	1000	adam	0.47339743589743594	0.4795346990470829	0.48638368983957225	0.47208993763839013	0.6331059759805134
logistic	0.1	True	(100,)	invscaling	500	adam	0.47339743589743594	0.4795346990470829	0.48638368983957225	0.47208993763839013	0.6331059759805134
identity	0.01	True	(100,)	invscaling	1000	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6208887692987121
identity	0.01	True	(100,)	constant	1000	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6208887692987121
identity	0.01	True	(100,)	invscaling	500	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6208887692987121
identity	0.001	True	(100,)	constant	1000	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6207615258216852
identity	0.001	True	(100,)	invscaling	500	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6207615258216852
identity	0.01	True	(100,)	adaptive	500	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6208887692987121
identity	0.01	True	(100,)	adaptive	1000	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6208887692987121
identity	0.001	True	(100,)	invscaling	1000	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6207615258216852
identity	0.01	True	(100,)	constant	500	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6208887692987121
identity	0.001	True	(100,)	adaptive	500	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6207615258216852
identity	0.001	True	(100,)	constant	500	adam	0.4630128205128205	0.4689813889813889	0.47849427533251054	0.46172536975114714	0.6207615258216852
