colsample_bytree	gamma	learning_rate	max_depth	min_child_weight	n_estimators	subsample	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
0.5	0	0.2	8	3	600	0.5	0.47326923076923083	0.45864823114049125	0.4655266465560583	0.4574361715552687	0.6441806176478819
1.0	0	0.01	8	1	200	0.5	0.4889743589743589	0.45964016948537073	0.4713414689885279	0.457145781432245	0.6696249551981293
1.0	0	0.2	4	1	200	0.5	0.47602564102564104	0.46385916643269587	0.4637241190182366	0.45669995541581676	0.6387658252651389
0.5	0	0.01	4	1	600	0.5	0.4837820512820513	0.4656504225621873	0.46416700946112704	0.4564698604982757	0.6675946615646949
0.5	0	0.2	6	1	200	0.5	0.4787179487179487	0.46217594525644057	0.4648750514191692	0.45641071429114816	0.64618784922778
1.0	0	0.2	4	1	600	0.5	0.4708333333333334	0.45971294872997664	0.4609029777412131	0.4562234313663499	0.6397610714382608
0.5	0	0.2	8	3	1000	1.0	0.4683974358974359	0.45898262985724286	0.4626988779194662	0.4558119290721995	0.641346630838202
0.5	0	0.01	6	3	600	1.0	0.47602564102564104	0.46413599472423	0.46124537227478407	0.4556669935851244	0.6467835149865714
0.5	0	0.2	8	1	1000	1.0	0.4708333333333334	0.46088700701316804	0.4616766077060195	0.45522856866740885	0.6315179648559509
1.0	0	0.01	4	1	600	0.5	0.4837820512820513	0.46431273519508814	0.46262414872708996	0.45518272814359284	0.6683805892065572
0.5	0	0.2	8	3	200	1.0	0.4708333333333333	0.46098462639871307	0.4595876182640889	0.4549373827371907	0.6437623985022843
1.0	0	0.2	4	3	1000	1.0	0.4681410256410257	0.4574144346938464	0.46064353946706893	0.45455595296036766	0.6306196027223268
0.5	0	0.01	4	1	1000	0.5	0.47602564102564104	0.46492444775726505	0.4605368161250515	0.454452263187358	0.6624534412831677
1.0	0	0.2	6	3	200	1.0	0.4681410256410257	0.4604922936540584	0.45783159650806715	0.45430472780403236	0.635941657031753
0.5	0	0.01	6	1	200	0.5	0.4865384615384615	0.46505357935563885	0.46250777000777	0.45371830806892766	0.6752704580954954
0.5	0	0.2	6	3	600	1.0	0.4683333333333334	0.4569905693435105	0.4596849147584442	0.4535383831755803	0.6358137169278875
0.5	0	0.2	6	1	1000	0.5	0.4683974358974359	0.4592620664795587	0.45679298642533944	0.4527754654680298	0.6385459176634893
0.5	0	0.2	8	3	600	1.0	0.4658333333333333	0.45641027645671606	0.45948809360574067	0.45276575176670997	0.6423820566372678
1.0	0	0.2	4	3	600	1.0	0.46557692307692317	0.45535384993976324	0.4574069884364002	0.4525886222021958	0.6315619782236322
1.0	0	0.2	6	1	1000	1.0	0.47096153846153843	0.4561429506166349	0.4604536313359843	0.452579527040011	0.6223133653660256
1.0	0	0.2	8	1	1000	0.5	0.47096153846153843	0.45378072392004276	0.46088663787193196	0.4525658532634143	0.6394611877991982
0.5	0	0.2	4	3	1000	0.5	0.4683333333333334	0.4518619529765041	0.4628775880981763	0.4521066617526809	0.6451819761753784
0.5	0	0.2	6	1	600	0.5	0.4683974358974359	0.45821418061356145	0.45688411261940676	0.4520499668688968	0.6407203841922483
1.0	0	0.01	4	3	200	0.5	0.48141025641025637	0.4574081449739345	0.46030514420220303	0.4520163253613247	0.6876966310818842
1.0	0	0.2	8	3	600	0.5	0.4684615384615385	0.4578584013452434	0.4555340737693679	0.45140224769049075	0.6403672941218395
0.5	0	0.2	6	3	1000	0.5	0.4657692307692308	0.4513290821379057	0.4588834613099319	0.4505789130040256	0.643499326895147
0.5	0	0.01	6	3	200	0.5	0.48141025641025637	0.4560313216195569	0.46086069975775856	0.4501982060912715	0.6864630756522396
1.0	0	0.2	4	3	600	0.5	0.4658333333333333	0.4543465793465793	0.456993064125417	0.4501918557450272	0.6456347579150017
1.0	0	0.2	6	1	600	0.5	0.46326923076923077	0.45260413734871935	0.4553642762466293	0.44987551168679196	0.6379506506772898
1.0	0	0.2	6	1	600	1.0	0.4658333333333333	0.45490530983178046	0.45503696466931765	0.44987290265257174	0.6222565858630593
1.0	0	0.01	4	1	200	0.5	0.4863461538461539	0.4583660722276283	0.46172671282965405	0.44954074585640075	0.6753445310268369
0.5	0	0.2	6	3	600	0.5	0.4657051282051282	0.4506754193518899	0.4555293889117419	0.448714477444139	0.6435709705581161
1.0	0	0.2	6	3	200	0.5	0.4657051282051282	0.4511786364650142	0.45568461766991186	0.4486540706741488	0.6446884226117753
0.5	0	0.2	8	1	200	1.0	0.4607692307692308	0.45556215656834853	0.45348541980894924	0.4482787097534865	0.6349135603255669
1.0	0	0.2	8	3	200	0.5	0.46333333333333326	0.4549814815101193	0.450898292883587	0.4473216859055036	0.6460655465489172
0.5	0	0.2	4	3	600	0.5	0.4630769230769231	0.4469173211549372	0.45484288587229765	0.4472557149146416	0.6447975477195453
