mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
identity	0.1	True	(100,)	adaptive	500	adam	0.47024312896405923	0.47777045852897243	0.4612688536953242	0.4586550798658596	0.6156659174613865
identity	0.1	True	(100,)	invscaling	500	adam	0.47024312896405923	0.47777045852897243	0.4612688536953242	0.4586550798658596	0.6156659174613865
identity	0.1	True	(100,)	constant	1000	adam	0.47024312896405923	0.47777045852897243	0.4612688536953242	0.4586550798658596	0.6156659174613865
identity	0.1	True	(100,)	invscaling	1000	adam	0.47024312896405923	0.47777045852897243	0.4612688536953242	0.4586550798658596	0.6156659174613865
identity	0.1	True	(100,)	adaptive	1000	adam	0.47024312896405923	0.47777045852897243	0.4612688536953242	0.4586550798658596	0.6156659174613865
identity	0.1	True	(100,)	constant	500	adam	0.47024312896405923	0.47777045852897243	0.4612688536953242	0.4586550798658596	0.6156659174613865
identity	0.01	True	(100,)	invscaling	500	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6165679508174641
identity	0.01	True	(100,)	invscaling	1000	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6165679508174641
identity	0.01	True	(100,)	adaptive	1000	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6165679508174641
identity	0.01	True	(100,)	constant	500	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6165679508174641
identity	0.001	True	(100,)	adaptive	1000	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6166343385145526
identity	0.001	True	(100,)	adaptive	500	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6166343385145526
identity	0.001	True	(100,)	invscaling	1000	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6166343385145526
identity	0.01	True	(100,)	adaptive	500	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6165679508174641
identity	0.001	True	(100,)	invscaling	500	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6166343385145526
identity	0.001	True	(100,)	constant	1000	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6166343385145526
identity	0.001	True	(100,)	constant	500	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6166343385145526
identity	0.01	True	(100,)	constant	1000	adam	0.4701902748414376	0.47798690874542266	0.461055178481649	0.45806424376777716	0.6165679508174641
identity	0.01	True	(50, 50)	invscaling	1000	adam	0.46337209302325577	0.45945867313514377	0.45403594771241823	0.4535195260612146	0.6248569197060917
