C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
0.01	balanced	0.01	linear	0.46292682926829265	0.4584537157602172	0.4568895973307739	0.44969890795925893	0.6396107446859186
0.01	balanced	1000.0	linear	0.46292682926829265	0.4584537157602172	0.4568895973307739	0.44969890795925893	0.6396107446859186
0.01	balanced	100.0	linear	0.46292682926829265	0.4584537157602172	0.4568895973307739	0.44969890795925893	0.6396107446859186
0.01	balanced	1.0	linear	0.46292682926829265	0.4584537157602172	0.4568895973307739	0.44969890795925893	0.6396107446859186
0.01	balanced	0.1	linear	0.46292682926829265	0.4584537157602172	0.4568895973307739	0.44969890795925893	0.6396107446859186
0.01		1000.0	linear	0.4484146341463415	0.4258239384354945	0.43572003976415746	0.4222977683708227	0.6325000019124694
0.01		0.01	linear	0.4484146341463415	0.4258239384354945	0.43572003976415746	0.4222977683708227	0.6325000019124694
0.01		100.0	linear	0.4484146341463415	0.4258239384354945	0.43572003976415746	0.4222977683708227	0.6325000019124694
0.01		1.0	linear	0.4484146341463415	0.4258239384354945	0.43572003976415746	0.4222977683708227	0.6325000019124694
0.01		0.1	linear	0.4484146341463415	0.4258239384354945	0.43572003976415746	0.4222977683708227	0.6325000019124694
1.0	balanced	0.01	rbf	0.4506707317073171	0.4370795266824678	0.4306421111568171	0.4217011453807998	0.6383749620479602
0.1	balanced	1.0	linear	0.4335365853658536	0.4248512272041684	0.4232294666118196	0.419282827253636	0.6131576049211211
0.1	balanced	0.1	linear	0.4335365853658536	0.4248512272041684	0.4232294666118196	0.419282827253636	0.6131576049211211
0.1	balanced	0.01	linear	0.4335365853658536	0.4248512272041684	0.4232294666118196	0.419282827253636	0.6131576049211211
0.1	balanced	100.0	linear	0.4335365853658536	0.4248512272041684	0.4232294666118196	0.419282827253636	0.6131576049211211
0.1	balanced	1000.0	linear	0.4335365853658536	0.4248512272041684	0.4232294666118196	0.419282827253636	0.6131576049211211
0.1		0.01	linear	0.4333536585365853	0.4189481088264572	0.42134295443118963	0.4128319981047929	0.6114277246193136
0.1		1000.0	linear	0.4333536585365853	0.4189481088264572	0.42134295443118963	0.4128319981047929	0.6114277246193136
0.1		100.0	linear	0.4333536585365853	0.4189481088264572	0.42134295443118963	0.4128319981047929	0.6114277246193136
0.1		1.0	linear	0.4333536585365853	0.4189481088264572	0.42134295443118963	0.4128319981047929	0.6114277246193136
0.1		0.1	linear	0.4333536585365853	0.4189481088264572	0.42134295443118963	0.4128319981047929	0.6114277246193136
1000.0		0.01	linear	0.4309146341463415	0.4216897091257705	0.41839035147858683	0.410380472618516	0.6207310529542795
1000.0		0.1	linear	0.4309146341463415	0.4216897091257705	0.41839035147858683	0.410380472618516	0.6207310529542795
10.0		1.0	linear	0.4309146341463415	0.4216897091257705	0.41839035147858683	0.410380472618516	0.6205081514498498
10.0		100.0	linear	0.4309146341463415	0.4216897091257705	0.41839035147858683	0.410380472618516	0.6205081514498498
10.0		1000.0	linear	0.4309146341463415	0.4216897091257705	0.41839035147858683	0.410380472618516	0.6205081514498498
100.0		0.01	linear	0.4309146341463415	0.4216897091257705	0.41839035147858683	0.410380472618516	0.6207310529542795
100.0		0.1	linear	0.4309146341463415	0.4216897091257705	0.41839035147858683	0.410380472618516	0.6207310529542795
