mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
identity	0.001	True	(100, 100)	adaptive	500	sgd	0.46564482029598303	0.46384041153778	0.4582931121166415	0.4544237208077432	0.6249186844828789
identity	0.001	True	(100, 100)	adaptive	1000	sgd	0.46564482029598303	0.46384041153778	0.4582931121166415	0.4544237208077432	0.6249186844828789
identity	0.1	True	(100, 100)	adaptive	500	sgd	0.4655919661733615	0.4632632109605794	0.4582931121166414	0.4537864895438252	0.6251490382293501
identity	0.1	True	(100, 100)	adaptive	1000	sgd	0.4655919661733615	0.4632632109605794	0.4582931121166414	0.4537864895438252	0.6251490382293501
identity	0.01	True	(100, 100)	adaptive	1000	sgd	0.4633192389006343	0.4614594591568276	0.4562097787833081	0.4520020964550843	0.6249953128353694
identity	0.01	True	(100, 100)	adaptive	500	sgd	0.4633192389006343	0.4614594591568276	0.4562097787833081	0.4520020964550843	0.6249953128353694
relu	0.01	True	(100, 100)	invscaling	500	adam	0.45924947145877376	0.4522913835676993	0.4428613624937155	0.43684247520896174	0.5985267194296393
relu	0.01	True	(100, 100)	invscaling	1000	adam	0.45924947145877376	0.4522913835676993	0.4428613624937155	0.43684247520896174	0.5985267194296393
relu	0.01	True	(100, 100)	adaptive	500	adam	0.45924947145877376	0.4522913835676993	0.4428613624937155	0.43684247520896174	0.5985267194296393
relu	0.01	True	(100, 100)	constant	500	adam	0.45924947145877376	0.4522913835676993	0.4428613624937155	0.43684247520896174	0.5985267194296393
relu	0.01	True	(100, 100)	constant	1000	adam	0.45924947145877376	0.4522913835676993	0.4428613624937155	0.43684247520896174	0.5985267194296393
relu	0.01	True	(100, 100)	adaptive	1000	adam	0.45924947145877376	0.4522913835676993	0.4428613624937155	0.43684247520896174	0.5985267194296393
relu	0.1	True	(100, 100)	constant	1000	adam	0.45221987315010564	0.4395147177384019	0.4354361488185017	0.42777050432577346	0.6030898950914042
relu	0.1	True	(100, 100)	adaptive	500	adam	0.45221987315010564	0.4395147177384019	0.4354361488185017	0.42777050432577346	0.6030898950914042
relu	0.1	True	(100, 100)	constant	500	adam	0.45221987315010564	0.4395147177384019	0.4354361488185017	0.42777050432577346	0.6030898950914042
