C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
0.01		0.01	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1.0		0.01	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
10.0	balanced	1000.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
10.0	balanced	100.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
10.0	balanced	1.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
10.0	balanced	0.1	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
10.0	balanced	0.01	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
10.0		1000.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
10.0		100.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
10.0		1.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
10.0		0.1	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1.0	balanced	1000.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1.0	balanced	100.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1.0	balanced	1.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1.0	balanced	0.1	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1.0	balanced	0.01	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1.0		1000.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1.0		100.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1.0		1.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
100.0		0.01	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
100.0		0.1	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
100.0		1.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1000.0		1.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1000.0	balanced	1000.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1000.0	balanced	100.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1000.0	balanced	1.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1000.0	balanced	0.1	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1000.0	balanced	0.01	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1000.0		1000.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1000.0		100.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1000.0		0.1	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
100.0		100.0	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
1000.0		0.01	linear	0.4296511627906977	0.4216220979456273	0.4159527400703872	0.41140880654210177	0.6140446971123793
