mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
tanh	0.001	True	(50, 50)	constant	1000	adam	0.47615384615384615	0.488087783676019	0.4784150326797386	0.46860256635431013	0.6351613623441285
tanh	0.001	True	(50, 50)	adaptive	500	adam	0.47615384615384615	0.488087783676019	0.4784150326797386	0.46860256635431013	0.6351613623441285
tanh	0.001	True	(50, 50)	constant	500	adam	0.47615384615384615	0.488087783676019	0.4784150326797386	0.46860256635431013	0.6351613623441285
tanh	0.001	True	(50, 50)	invscaling	1000	adam	0.47615384615384615	0.488087783676019	0.4784150326797386	0.46860256635431013	0.6351613623441285
tanh	0.001	True	(50, 50)	adaptive	1000	adam	0.47615384615384615	0.488087783676019	0.4784150326797386	0.46860256635431013	0.6351613623441285
tanh	0.001	True	(50, 50)	invscaling	500	adam	0.47615384615384615	0.488087783676019	0.4784150326797386	0.46860256635431013	0.6351613623441285
identity	0.001	True	(50, 50)	adaptive	500	adam	0.4787820512820513	0.4844345641172267	0.4816085058732118	0.46779498853024615	0.6348611595221445
identity	0.001	True	(50, 50)	constant	500	adam	0.4787820512820513	0.4844345641172267	0.4816085058732118	0.46779498853024615	0.6348611595221445
identity	0.001	True	(50, 50)	invscaling	1000	adam	0.4787820512820513	0.4844345641172267	0.4816085058732118	0.46779498853024615	0.6348611595221445
identity	0.001	True	(50, 50)	constant	1000	adam	0.4787820512820513	0.4844345641172267	0.4816085058732118	0.46779498853024615	0.6348611595221445
identity	0.001	True	(50, 50)	invscaling	500	adam	0.4787820512820513	0.4844345641172267	0.4816085058732118	0.46779498853024615	0.6348611595221445
identity	0.001	True	(50, 50)	adaptive	1000	adam	0.4787820512820513	0.4844345641172267	0.4816085058732118	0.46779498853024615	0.6348611595221445
identity	0.01	True	(50, 50)	constant	1000	adam	0.47621794871794865	0.48143793112059363	0.477631233145939	0.46502338737154814	0.6346396039338973
identity	0.01	True	(50, 50)	constant	500	adam	0.47621794871794865	0.48143793112059363	0.477631233145939	0.46502338737154814	0.6346396039338973
identity	0.01	True	(50, 50)	invscaling	1000	adam	0.47621794871794865	0.48143793112059363	0.477631233145939	0.46502338737154814	0.6346396039338973
identity	0.01	True	(50, 50)	adaptive	500	adam	0.47621794871794865	0.48143793112059363	0.477631233145939	0.46502338737154814	0.6346396039338973
identity	0.01	True	(50, 50)	invscaling	500	adam	0.47621794871794865	0.48143793112059363	0.477631233145939	0.46502338737154814	0.6346396039338973
identity	0.01	True	(50, 50)	adaptive	1000	adam	0.47621794871794865	0.48143793112059363	0.477631233145939	0.46502338737154814	0.6346396039338973
tanh	0.01	True	(50, 50)	adaptive	1000	adam	0.4735897435897435	0.48186442098206805	0.47717297408473874	0.4643922739468006	0.6374565068345215
tanh	0.01	True	(50, 50)	adaptive	500	adam	0.4735897435897435	0.48186442098206805	0.47717297408473874	0.4643922739468006	0.6374565068345215
tanh	0.01	True	(50, 50)	invscaling	1000	adam	0.4735897435897435	0.48186442098206805	0.47717297408473874	0.4643922739468006	0.6374565068345215
tanh	0.01	True	(50, 50)	invscaling	500	adam	0.4735897435897435	0.48186442098206805	0.47717297408473874	0.4643922739468006	0.6374565068345215
tanh	0.01	True	(50, 50)	constant	1000	adam	0.4735897435897435	0.48186442098206805	0.47717297408473874	0.4643922739468006	0.6374565068345215
tanh	0.01	True	(50, 50)	constant	500	adam	0.4735897435897435	0.48186442098206805	0.47717297408473874	0.4643922739468006	0.6374565068345215
identity	0.1	True	(50, 50)	adaptive	1000	adam	0.47108974358974354	0.47910085915116873	0.4753585058732118	0.46278481958574325	0.6355062364784861
identity	0.1	True	(50, 50)	adaptive	500	adam	0.47108974358974354	0.47910085915116873	0.4753585058732118	0.46278481958574325	0.6355062364784861
identity	0.1	True	(50, 50)	invscaling	500	adam	0.47108974358974354	0.47910085915116873	0.4753585058732118	0.46278481958574325	0.6355062364784861
identity	0.1	True	(50, 50)	constant	1000	adam	0.47108974358974354	0.47910085915116873	0.4753585058732118	0.46278481958574325	0.6355062364784861
identity	0.1	True	(50, 50)	constant	500	adam	0.47108974358974354	0.47910085915116873	0.4753585058732118	0.46278481958574325	0.6355062364784861
identity	0.1	True	(50, 50)	invscaling	1000	adam	0.47108974358974354	0.47910085915116873	0.4753585058732118	0.46278481958574325	0.6355062364784861
tanh	0.1	True	(50, 50)	constant	500	adam	0.4684615384615384	0.4865198422435265	0.47113390694273055	0.4597891293878985	0.6389904098298931
tanh	0.1	True	(50, 50)	constant	1000	adam	0.4684615384615384	0.4865198422435265	0.47113390694273055	0.4597891293878985	0.6389904098298931
tanh	0.1	True	(50, 50)	adaptive	1000	adam	0.4684615384615384	0.4865198422435265	0.47113390694273055	0.4597891293878985	0.6389904098298931
tanh	0.1	True	(50, 50)	invscaling	500	adam	0.4684615384615384	0.4865198422435265	0.47113390694273055	0.4597891293878985	0.6389904098298931
tanh	0.1	True	(50, 50)	invscaling	1000	adam	0.4684615384615384	0.4865198422435265	0.47113390694273055	0.4597891293878985	0.6389904098298931
tanh	0.1	True	(50, 50)	adaptive	500	adam	0.4684615384615384	0.4865198422435265	0.47113390694273055	0.4597891293878985	0.6389904098298931
identity	0.01	True	(100, 100)	constant	500	adam	0.47602564102564104	0.4802790803680896	0.4665545728781023	0.45517741881093504	0.6350504028671251
identity	0.01	True	(100, 100)	constant	1000	adam	0.47602564102564104	0.4802790803680896	0.4665545728781023	0.45517741881093504	0.6350504028671251
identity	0.01	True	(100, 100)	invscaling	500	adam	0.47602564102564104	0.4802790803680896	0.4665545728781023	0.45517741881093504	0.6350504028671251
identity	0.01	True	(100, 100)	invscaling	1000	adam	0.47602564102564104	0.4802790803680896	0.4665545728781023	0.45517741881093504	0.6350504028671251
identity	0.01	True	(100, 100)	adaptive	500	adam	0.47602564102564104	0.4802790803680896	0.4665545728781023	0.45517741881093504	0.6350504028671251
identity	0.01	True	(100, 100)	adaptive	1000	adam	0.47602564102564104	0.4802790803680896	0.4665545728781023	0.45517741881093504	0.6350504028671251
tanh	0.001	True	(100, 100)	adaptive	1000	adam	0.4606410256410257	0.46429124016080536	0.4599460670048906	0.44921429901078813	0.6300808759670947
tanh	0.001	True	(100, 100)	adaptive	500	adam	0.4606410256410257	0.46429124016080536	0.4599460670048906	0.44921429901078813	0.6300808759670947
tanh	0.001	True	(100, 100)	invscaling	1000	adam	0.4606410256410257	0.46429124016080536	0.4599460670048906	0.44921429901078813	0.6300808759670947
tanh	0.001	True	(100, 100)	invscaling	500	adam	0.4606410256410257	0.46429124016080536	0.4599460670048906	0.44921429901078813	0.6300808759670947
tanh	0.001	True	(100, 100)	constant	1000	adam	0.4606410256410257	0.46429124016080536	0.4599460670048906	0.44921429901078813	0.6300808759670947
tanh	0.001	True	(100, 100)	constant	500	adam	0.4606410256410257	0.46429124016080536	0.4599460670048906	0.44921429901078813	0.6300808759670947
identity	0.001	True	(100, 100)	adaptive	1000	adam	0.47089743589743593	0.47261606083974506	0.4607464920700215	0.44846409349353555	0.6340158400570879
identity	0.001	True	(100, 100)	constant	500	adam	0.47089743589743593	0.47261606083974506	0.4607464920700215	0.44846409349353555	0.6340158400570879
identity	0.001	True	(100, 100)	constant	1000	adam	0.47089743589743593	0.47261606083974506	0.4607464920700215	0.44846409349353555	0.6340158400570879
identity	0.001	True	(100, 100)	invscaling	500	adam	0.47089743589743593	0.47261606083974506	0.4607464920700215	0.44846409349353555	0.6340158400570879
