mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
logistic	0.01	True	(100,)	constant	500	adam	0.47304439746300214	0.4812790807515871	0.46278531925590743	0.4601600430721458	0.6351470526373877
logistic	0.01	True	(100,)	adaptive	1000	adam	0.47304439746300214	0.4812790807515871	0.46278531925590743	0.4601600430721458	0.6351470526373877
logistic	0.01	True	(100,)	invscaling	500	adam	0.47304439746300214	0.4812790807515871	0.46278531925590743	0.4601600430721458	0.6351470526373877
logistic	0.01	True	(100,)	invscaling	1000	adam	0.47304439746300214	0.4812790807515871	0.46278531925590743	0.4601600430721458	0.6351470526373877
logistic	0.01	True	(100,)	constant	1000	adam	0.47304439746300214	0.4812790807515871	0.46278531925590743	0.4601600430721458	0.6351470526373877
logistic	0.01	True	(100,)	adaptive	500	adam	0.47304439746300214	0.4812790807515871	0.46278531925590743	0.4601600430721458	0.6351470526373877
logistic	0.001	True	(100,)	invscaling	500	adam	0.47304439746300214	0.47967712842712845	0.4622297637003519	0.4593620245179215	0.6348548221102897
logistic	0.001	True	(100,)	constant	1000	adam	0.47304439746300214	0.47967712842712845	0.4622297637003519	0.4593620245179215	0.6348548221102897
logistic	0.001	True	(100,)	adaptive	1000	adam	0.47304439746300214	0.47967712842712845	0.4622297637003519	0.4593620245179215	0.6348548221102897
logistic	0.001	True	(100,)	invscaling	1000	adam	0.47304439746300214	0.47967712842712845	0.4622297637003519	0.4593620245179215	0.6348548221102897
logistic	0.001	True	(100,)	adaptive	500	adam	0.47304439746300214	0.47967712842712845	0.4622297637003519	0.4593620245179215	0.6348548221102897
logistic	0.001	True	(100,)	constant	500	adam	0.47304439746300214	0.47967712842712845	0.4622297637003519	0.4593620245179215	0.6348548221102897
logistic	0.1	True	(100,)	adaptive	1000	adam	0.4729915433403805	0.47686926119975653	0.4625075414781296	0.45901901038717063	0.6371266887351139
logistic	0.1	True	(100,)	adaptive	500	adam	0.4729915433403805	0.47686926119975653	0.4625075414781296	0.45901901038717063	0.6371266887351139
logistic	0.1	True	(100,)	invscaling	1000	adam	0.4729915433403805	0.47686926119975653	0.4625075414781296	0.45901901038717063	0.6371266887351139
logistic	0.1	True	(100,)	constant	500	adam	0.4729915433403805	0.47686926119975653	0.4625075414781296	0.45901901038717063	0.6371266887351139
logistic	0.1	True	(100,)	constant	1000	adam	0.4729915433403805	0.47686926119975653	0.4625075414781296	0.45901901038717063	0.6371266887351139
logistic	0.1	True	(100,)	invscaling	500	adam	0.4729915433403805	0.47686926119975653	0.4625075414781296	0.45901901038717063	0.6371266887351139
tanh	0.01	True	(100,)	adaptive	1000	adam	0.46152219873150113	0.46398383078336636	0.45730894922071397	0.4543306150248677	0.6129111928550643
tanh	0.01	True	(100,)	constant	500	adam	0.46152219873150113	0.46398383078336636	0.45730894922071397	0.4543306150248677	0.6129111928550643
tanh	0.01	True	(100,)	invscaling	500	adam	0.46152219873150113	0.46398383078336636	0.45730894922071397	0.4543306150248677	0.6129111928550643
tanh	0.01	True	(100,)	invscaling	1000	adam	0.46152219873150113	0.46398383078336636	0.45730894922071397	0.4543306150248677	0.6129111928550643
tanh	0.01	True	(100,)	adaptive	500	adam	0.46152219873150113	0.46398383078336636	0.45730894922071397	0.4543306150248677	0.6129111928550643
tanh	0.01	True	(100,)	constant	1000	adam	0.46152219873150113	0.46398383078336636	0.45730894922071397	0.4543306150248677	0.6129111928550643
tanh	0.1	True	(100,)	constant	500	adam	0.4547040169133193	0.45757289350942604	0.4504870537958773	0.4482724559992176	0.6094935448563357
tanh	0.1	True	(100,)	constant	1000	adam	0.4547040169133193	0.45757289350942604	0.4504870537958773	0.4482724559992176	0.6094935448563357
tanh	0.1	True	(100,)	adaptive	1000	adam	0.4547040169133193	0.45757289350942604	0.4504870537958773	0.4482724559992176	0.6094935448563357
tanh	0.1	True	(100,)	adaptive	500	adam	0.4547040169133193	0.45757289350942604	0.4504870537958773	0.4482724559992176	0.6094935448563357
tanh	0.1	True	(100,)	invscaling	1000	adam	0.4547040169133193	0.45757289350942604	0.4504870537958773	0.4482724559992176	0.6094935448563357
tanh	0.1	True	(100,)	invscaling	500	adam	0.4547040169133193	0.45757289350942604	0.4504870537958773	0.4482724559992176	0.6094935448563357
tanh	0.001	True	(100,)	constant	1000	adam	0.4503171247357294	0.44948349101330665	0.44582327802916044	0.4418692560046309	0.6109686465782529
tanh	0.001	True	(100,)	constant	500	adam	0.4503171247357294	0.44948349101330665	0.44582327802916044	0.4418692560046309	0.6109686465782529
tanh	0.001	True	(100,)	invscaling	1000	adam	0.4503171247357294	0.44948349101330665	0.44582327802916044	0.4418692560046309	0.6109686465782529
tanh	0.001	True	(100,)	adaptive	500	adam	0.4503171247357294	0.44948349101330665	0.44582327802916044	0.4418692560046309	0.6109686465782529
tanh	0.001	True	(100,)	invscaling	500	adam	0.4503171247357294	0.44948349101330665	0.44582327802916044	0.4418692560046309	0.6109686465782529
tanh	0.001	True	(100,)	adaptive	1000	adam	0.4503171247357294	0.44948349101330665	0.44582327802916044	0.4418692560046309	0.6109686465782529
logistic	0.01	True	(50, 50)	constant	1000	lbfgs	0.45671247357293876	0.4480546948464905	0.44413210155857213	0.43933824394420073	0.6012526199946591
logistic	0.01	True	(50, 50)	adaptive	500	lbfgs	0.45671247357293876	0.4480546948464905	0.44413210155857213	0.43933824394420073	0.6012526199946591
logistic	0.01	True	(50, 50)	adaptive	1000	lbfgs	0.45671247357293876	0.4480546948464905	0.44413210155857213	0.43933824394420073	0.6012526199946591
logistic	0.01	True	(50, 50)	invscaling	500	lbfgs	0.45671247357293876	0.4480546948464905	0.44413210155857213	0.43933824394420073	0.6012526199946591
logistic	0.01	True	(50, 50)	constant	500	lbfgs	0.45671247357293876	0.4480546948464905	0.44413210155857213	0.43933824394420073	0.6012526199946591
logistic	0.01	True	(50, 50)	invscaling	1000	lbfgs	0.45671247357293876	0.4480546948464905	0.44413210155857213	0.43933824394420073	0.6012526199946591
tanh	0.001	True	(100,)	constant	500	lbfgs	0.44545454545454544	0.44790148204621894	0.43653971845148315	0.4369390726231945	0.6105475169349484
tanh	0.001	True	(100,)	adaptive	1000	lbfgs	0.44545454545454544	0.44790148204621894	0.43653971845148315	0.4369390726231945	0.6105475169349484
tanh	0.001	True	(100,)	adaptive	500	lbfgs	0.44545454545454544	0.44790148204621894	0.43653971845148315	0.4369390726231945	0.6105475169349484
tanh	0.001	True	(100,)	invscaling	1000	lbfgs	0.44545454545454544	0.44790148204621894	0.43653971845148315	0.4369390726231945	0.6105475169349484
tanh	0.001	True	(100,)	invscaling	500	lbfgs	0.44545454545454544	0.44790148204621894	0.43653971845148315	0.4369390726231945	0.6105475169349484
tanh	0.001	True	(100,)	constant	1000	lbfgs	0.44545454545454544	0.44790148204621894	0.43653971845148315	0.4369390726231945	0.6105475169349484
relu	0.1	True	(100, 100)	constant	1000	lbfgs	0.4544397463002114	0.442489826135337	0.4420160884866767	0.4361416249701566	0.593416971390179
relu	0.1	True	(100, 100)	adaptive	500	lbfgs	0.4544397463002114	0.442489826135337	0.4420160884866767	0.4361416249701566	0.593416971390179
relu	0.1	True	(100, 100)	adaptive	1000	lbfgs	0.4544397463002114	0.442489826135337	0.4420160884866767	0.4361416249701566	0.593416971390179
relu	0.1	True	(100, 100)	invscaling	1000	lbfgs	0.4544397463002114	0.442489826135337	0.4420160884866767	0.4361416249701566	0.593416971390179
relu	0.1	True	(100, 100)	invscaling	500	lbfgs	0.4544397463002114	0.442489826135337	0.4420160884866767	0.4361416249701566	0.593416971390179
relu	0.1	True	(100, 100)	constant	500	lbfgs	0.4544397463002114	0.442489826135337	0.4420160884866767	0.4361416249701566	0.593416971390179
tanh	0.01	True	(100,)	invscaling	1000	lbfgs	0.445507399577167	0.446240131700658	0.4350282805429864	0.4352588392762945	0.6106964211303046
tanh	0.01	True	(100,)	constant	1000	lbfgs	0.445507399577167	0.446240131700658	0.4350282805429864	0.4352588392762945	0.6106964211303046
tanh	0.01	True	(100,)	constant	500	lbfgs	0.445507399577167	0.446240131700658	0.4350282805429864	0.4352588392762945	0.6106964211303046
tanh	0.01	True	(100,)	adaptive	500	lbfgs	0.445507399577167	0.446240131700658	0.4350282805429864	0.4352588392762945	0.6106964211303046
tanh	0.01	True	(100,)	invscaling	500	lbfgs	0.445507399577167	0.446240131700658	0.4350282805429864	0.4352588392762945	0.6106964211303046
tanh	0.01	True	(100,)	adaptive	1000	lbfgs	0.445507399577167	0.446240131700658	0.4350282805429864	0.4352588392762945	0.6106964211303046
logistic	0.1	True	(100, 100)	adaptive	1000	lbfgs	0.4408033826638477	0.4363127059733265	0.42931749622926085	0.42605194125843104	0.5898671317554431
logistic	0.1	True	(100, 100)	invscaling	1000	lbfgs	0.4408033826638477	0.4363127059733265	0.42931749622926085	0.42605194125843104	0.5898671317554431
logistic	0.1	True	(100, 100)	constant	1000	lbfgs	0.4408033826638477	0.4363127059733265	0.42931749622926085	0.42605194125843104	0.5898671317554431
logistic	0.1	True	(100, 100)	adaptive	500	lbfgs	0.4408033826638477	0.4363127059733265	0.42931749622926085	0.42605194125843104	0.5898671317554431
logistic	0.1	True	(100, 100)	invscaling	500	lbfgs	0.4408033826638477	0.4363127059733265	0.42931749622926085	0.42605194125843104	0.5898671317554431
logistic	0.1	True	(100, 100)	constant	500	lbfgs	0.4408033826638477	0.4363127059733265	0.42931749622926085	0.42605194125843104	0.5898671317554431
tanh	0.1	True	(50,)	invscaling	1000	lbfgs	0.4409090909090909	0.4307451698628169	0.4286500754147813	0.424590794796701	0.5868780706883671
tanh	0.1	True	(50,)	constant	1000	lbfgs	0.4409090909090909	0.4307451698628169	0.4286500754147813	0.424590794796701	0.5868780706883671
tanh	0.1	True	(50,)	adaptive	500	lbfgs	0.4409090909090909	0.4307451698628169	0.4286500754147813	0.424590794796701	0.5868780706883671
tanh	0.1	True	(50,)	adaptive	1000	lbfgs	0.4409090909090909	0.4307451698628169	0.4286500754147813	0.424590794796701	0.5868780706883671
tanh	0.1	True	(50,)	constant	500	lbfgs	0.4409090909090909	0.4307451698628169	0.4286500754147813	0.424590794796701	0.5868780706883671
tanh	0.1	True	(50,)	invscaling	500	lbfgs	0.4409090909090909	0.4307451698628169	0.4286500754147813	0.424590794796701	0.5868780706883671
logistic	0.01	True	(100,)	constant	1000	lbfgs	0.43620507399577163	0.4421249556543674	0.42603192559074915	0.4245842155580214	0.600393724888759
logistic	0.01	True	(100,)	invscaling	1000	lbfgs	0.43620507399577163	0.4421249556543674	0.42603192559074915	0.4245842155580214	0.600393724888759
logistic	0.01	True	(100,)	invscaling	500	lbfgs	0.43620507399577163	0.4421249556543674	0.42603192559074915	0.4245842155580214	0.600393724888759
logistic	0.01	True	(100,)	adaptive	500	lbfgs	0.43620507399577163	0.4421249556543674	0.42603192559074915	0.4245842155580214	0.600393724888759
