max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
8	log2	4	2	200	0.5068589743589743	0.4946794914751571	0.5026253485077014	0.4894169004718877	0.6682139288170548
8	log2	4	4	200	0.5068589743589743	0.4946794914751571	0.5026253485077014	0.4894169004718877	0.6682139288170548
8	log2	4	8	200	0.5068589743589743	0.4946794914751571	0.5026253485077014	0.4894169004718877	0.6682139288170548
12	log2	8	8	200	0.5043589743589744	0.49900725249409456	0.5007927693221811	0.48670188972947237	0.6854614828337837
12	log2	8	4	200	0.5043589743589744	0.49900725249409456	0.5007927693221811	0.48670188972947237	0.6854614828337837
12	log2	8	2	200	0.5043589743589744	0.49900725249409456	0.5007927693221811	0.48670188972947237	0.6854614828337837
12	log2	8	10	200	0.5043589743589744	0.49900725249409456	0.5007927693221811	0.48670188972947237	0.6854614828337837
10	log2	8	10	200	0.5043589743589744	0.49717889809995075	0.5007927693221811	0.48642696470667934	0.6836599209605863
10	log2	8	2	200	0.5043589743589744	0.49717889809995075	0.5007927693221811	0.48642696470667934	0.6836599209605863
10	log2	8	4	200	0.5043589743589744	0.49717889809995075	0.5007927693221811	0.48642696470667934	0.6836599209605863
10	log2	8	8	200	0.5043589743589744	0.49717889809995075	0.5007927693221811	0.48642696470667934	0.6836599209605863
12	log2	4	8	200	0.5042307692307693	0.4898690904611957	0.4981627930892637	0.4849503031810576	0.6728296322778278
12	log2	4	4	200	0.5042307692307693	0.4898690904611957	0.4981627930892637	0.4849503031810576	0.6728296322778278
12	log2	4	2	200	0.5042307692307693	0.4898690904611957	0.4981627930892637	0.4849503031810576	0.6728296322778278
12	sqrt	8	4	200	0.49916666666666665	0.4926656595038949	0.49965840532017003	0.48389912106079463	0.6793225562514259
12	sqrt	8	8	200	0.49916666666666665	0.4926656595038949	0.49965840532017003	0.48389912106079463	0.6793225562514259
12	sqrt	8	2	200	0.49916666666666665	0.4926656595038949	0.49965840532017003	0.48389912106079463	0.6793225562514259
12	sqrt	8	10	200	0.49916666666666665	0.4926656595038949	0.49965840532017003	0.48389912106079463	0.6793225562514259
6	sqrt	4	4	200	0.49916666666666665	0.4917831559278928	0.4988054755701814	0.483796299259048	0.6681810745206441
6	sqrt	4	2	200	0.49916666666666665	0.4917831559278928	0.4988054755701814	0.483796299259048	0.6681810745206441
6	sqrt	4	8	200	0.49916666666666665	0.4917831559278928	0.4988054755701814	0.483796299259048	0.6681810745206441
8	sqrt	4	10	200	0.49923076923076926	0.4929045083456848	0.49627970885323835	0.4832496021639465	0.6670585171840162
6	sqrt	8	10	200	0.49653846153846154	0.4964079545039297	0.49783650989533346	0.4816600392216201	0.683398303399761
6	sqrt	8	2	200	0.49653846153846154	0.4964079545039297	0.49783650989533346	0.4816600392216201	0.683398303399761
6	sqrt	8	8	200	0.49653846153846154	0.4964079545039297	0.49783650989533346	0.4816600392216201	0.683398303399761
6	sqrt	8	4	200	0.49653846153846154	0.4964079545039297	0.49783650989533346	0.4816600392216201	0.683398303399761
10	sqrt	8	4	200	0.4966025641025641	0.4908601501983855	0.49791129622011965	0.4814957746676784	0.6802781707803348
10	sqrt	8	2	200	0.4966025641025641	0.4908601501983855	0.49791129622011965	0.4814957746676784	0.6802781707803348
10	sqrt	8	8	200	0.4966025641025641	0.4908601501983855	0.49791129622011965	0.4814957746676784	0.6802781707803348
10	sqrt	8	10	200	0.4966025641025641	0.4908601501983855	0.49791129622011965	0.4814957746676784	0.6802781707803348
12	log2	10	4	200	0.5017948717948719	0.4960958634875044	0.4997401046665753	0.48122708817664683	0.6812759434410779
12	log2	10	2	200	0.5017948717948719	0.4960958634875044	0.4997401046665753	0.48122708817664683	0.6812759434410779
12	log2	10	10	200	0.5017948717948719	0.4960958634875044	0.4997401046665753	0.48122708817664683	0.6812759434410779
12	log2	10	8	200	0.5017948717948719	0.4960958634875044	0.4997401046665753	0.48122708817664683	0.6812759434410779
8	sqrt	10	10	200	0.49410256410256403	0.4983046991135226	0.495400612459436	0.4806653641855257	0.6805335214180415
8	sqrt	10	8	200	0.49410256410256403	0.4983046991135226	0.495400612459436	0.4806653641855257	0.6805335214180415
8	sqrt	10	4	200	0.49410256410256403	0.4983046991135226	0.495400612459436	0.4806653641855257	0.6805335214180415
8	sqrt	10	2	200	0.49410256410256403	0.4983046991135226	0.495400612459436	0.4806653641855257	0.6805335214180415
10	log2	10	8	200	0.5017307692307693	0.49269325703536226	0.4997401046665753	0.4804379617195014	0.6792907298258564
10	log2	10	4	200	0.5017307692307693	0.49269325703536226	0.4997401046665753	0.4804379617195014	0.6792907298258564
10	log2	10	2	200	0.5017307692307693	0.49269325703536226	0.4997401046665753	0.4804379617195014	0.6792907298258564
10	log2	10	10	200	0.5017307692307693	0.49269325703536226	0.4997401046665753	0.4804379617195014	0.6792907298258564
8	log2	10	10	200	0.5017307692307693	0.49442615620247193	0.49916820924173866	0.4796515987801155	0.6816841191500648
8	log2	10	8	200	0.5017307692307693	0.49442615620247193	0.49916820924173866	0.4796515987801155	0.6816841191500648
8	log2	10	2	200	0.5017307692307693	0.49442615620247193	0.49916820924173866	0.4796515987801155	0.6816841191500648
8	log2	10	4	200	0.5017307692307693	0.49442615620247193	0.49916820924173866	0.4796515987801155	0.6816841191500648
8	log2	8	8	200	0.49923076923076926	0.4875556040107124	0.4953597627862334	0.4796083274943726	0.687135291595277
8	log2	8	10	200	0.49923076923076926	0.4875556040107124	0.4953597627862334	0.4796083274943726	0.687135291595277
8	log2	8	4	200	0.49923076923076926	0.4875556040107124	0.4953597627862334	0.4796083274943726	0.687135291595277
8	log2	8	2	200	0.49923076923076926	0.4875556040107124	0.4953597627862334	0.4796083274943726	0.687135291595277
10	sqrt	2	8	200	0.4966025641025641	0.4849452627122906	0.4935378673613968	0.4795142919215355	0.6676155711910364
6	log2	8	4	200	0.4966666666666666	0.493433384354437	0.4969774098450569	0.47942599445018735	0.6845105901721457
6	log2	8	8	200	0.4966666666666666	0.493433384354437	0.4969774098450569	0.47942599445018735	0.6845105901721457
6	log2	8	10	200	0.4966666666666666	0.493433384354437	0.4969774098450569	0.47942599445018735	0.6845105901721457
6	log2	8	2	200	0.4966666666666666	0.493433384354437	0.4969774098450569	0.47942599445018735	0.6845105901721457
10	sqrt	4	10	200	0.49403846153846154	0.48766751537649367	0.4907330659536542	0.4788652775049724	0.668281703226206
6	sqrt	4	10	200	0.4915384615384615	0.4853438854174148	0.4930288175876411	0.47805125644582064	0.6659125921135876
12	sqrt	2	8	1000	0.4967307692307692	0.4819225113265361	0.490915318341789	0.477404409066507	0.6649035574418641
10	sqrt	2	8	600	0.4967307692307693	0.48325515743859404	0.4933241921477215	0.4773722015961708	0.6679361564366375
8	log2	2	10	200	0.4991025641025641	0.4832180906755211	0.49318364641894047	0.47686723840754724	0.6706341071843955
6	sqrt	10	4	200	0.4915384615384616	0.4951152088652089	0.4938671785730609	0.47663355326947254	0.6795641338891036
6	sqrt	10	8	200	0.4915384615384616	0.4951152088652089	0.4938671785730609	0.47663355326947254	0.6795641338891036
6	sqrt	10	2	200	0.4915384615384616	0.4951152088652089	0.4938671785730609	0.47663355326947254	0.6795641338891036
6	sqrt	10	10	200	0.4915384615384616	0.4951152088652089	0.4938671785730609	0.47663355326947254	0.6795641338891036
10	sqrt	4	2	200	0.4966666666666667	0.48126540269729123	0.49391294163352983	0.4765928012523973	0.6754472899032078
10	sqrt	4	4	200	0.4966666666666667	0.48126540269729123	0.49391294163352983	0.4765928012523973	0.6754472899032078
10	sqrt	4	8	200	0.4966666666666667	0.48126540269729123	0.49391294163352983	0.4765928012523973	0.6754472899032078
12	log2	2	10	600	0.49923076923076926	0.4759928415810769	0.4929897390191508	0.4764573571417577	0.6671617108639792
10	sqrt	10	2	200	0.4916025641025641	0.4941886925710454	0.49153874720051194	0.4762526054372855	0.6804405388195196
10	sqrt	10	10	200	0.4916025641025641	0.4941886925710454	0.49153874720051194	0.4762526054372855	0.6804405388195196
10	sqrt	10	4	200	0.4916025641025641	0.4941886925710454	0.49153874720051194	0.4762526054372855	0.6804405388195196
10	sqrt	10	8	200	0.4916025641025641	0.4941886925710454	0.49153874720051194	0.4762526054372855	0.6804405388195196
12	sqrt	10	2	200	0.4916025641025641	0.493985701118054	0.4913250719868367	0.47548208916122786	0.6810403074410842
12	sqrt	10	8	200	0.4916025641025641	0.493985701118054	0.4913250719868367	0.47548208916122786	0.6810403074410842
12	sqrt	10	4	200	0.4916025641025641	0.493985701118054	0.4913250719868367	0.47548208916122786	0.6810403074410842
12	sqrt	10	10	200	0.4916025641025641	0.493985701118054	0.4913250719868367	0.47548208916122786	0.6810403074410842
8	log2	2	4	600	0.49410256410256415	0.4734568321255628	0.489716623246035	0.4737659712910006	0.6601965301450975
8	log2	2	2	600	0.49410256410256415	0.4734568321255628	0.489716623246035	0.4737659712910006	0.6601965301450975
10	sqrt	2	8	1000	0.4916025641025641	0.4796240723214408	0.48794346176699116	0.4736474391455411	0.6656533704012935
6	log2	2	4	200	0.491474358974359	0.4793529650031198	0.4883259632524338	0.47336155965564697	0.6604620618946553
6	log2	2	2	200	0.491474358974359	0.4793529650031198	0.4883259632524338	0.47336155965564697	0.6604620618946553
12	log2	10	4	600	0.49397435897435893	0.48260231483915705	0.4935963138169021	0.47314541225901596	0.6731593623209815
12	log2	10	8	600	0.49397435897435893	0.48260231483915705	0.4935963138169021	0.47314541225901596	0.6731593623209815
12	log2	10	2	600	0.49397435897435893	0.48260231483915705	0.4935963138169021	0.47314541225901596	0.6731593623209815
12	log2	10	10	600	0.49397435897435893	0.48260231483915705	0.4935963138169021	0.47314541225901596	0.6731593623209815
8	sqrt	8	2	200	0.4889743589743589	0.4821216908020315	0.48957796288678634	0.4730675705150527	0.6767925822626734
8	sqrt	8	4	200	0.4889743589743589	0.4821216908020315	0.48957796288678634	0.4730675705150527	0.6767925822626734
8	sqrt	8	8	200	0.4889743589743589	0.4821216908020315	0.48957796288678634	0.4730675705150527	0.6767925822626734
8	sqrt	8	10	200	0.4889743589743589	0.4821216908020315	0.48957796288678634	0.4730675705150527	0.6767925822626734
6	log2	4	10	200	0.4889743589743589	0.4743123322612486	0.4872012546277252	0.4720617659100565	0.6706780408767858
6	log2	4	8	200	0.48910256410256403	0.4764903766683952	0.488009335435806	0.47200748335809156	0.667875033136194
6	log2	4	4	200	0.48910256410256403	0.4764903766683952	0.488009335435806	0.47200748335809156	0.667875033136194
6	log2	4	2	200	0.48910256410256403	0.4764903766683952	0.488009335435806	0.47200748335809156	0.667875033136194
6	sqrt	4	10	1000	0.4889102564102564	0.4872918029109979	0.48924173865350334	0.4718792299825768	0.6681587462584831
10	log2	2	10	600	0.4915384615384616	0.4719429429646148	0.4866266168472051	0.4716954619513925	0.6669083576087182
10	log2	2	8	1000	0.4916025641025641	0.472492964551788	0.48652040769687827	0.4709849231598241	0.6664249499893913
8	log2	2	10	600	0.49416666666666664	0.4717195214486235	0.49053184560537505	0.4709749315276926	0.6704119469501333
10	log2	10	10	600	0.491474358974359	0.48064802729663414	0.4916355295031766	0.4709709523412302	0.6728000299998068
10	log2	10	8	600	0.491474358974359	0.48064802729663414	0.4916355295031766	0.4709709523412302	0.6728000299998068
10	log2	10	4	600	0.491474358974359	0.48064802729663414	0.4916355295031766	0.4709709523412302	0.6728000299998068
10	log2	10	2	600	0.491474358974359	0.48064802729663414	0.4916355295031766	0.4709709523412302	0.6728000299998068
10	sqrt	2	10	1000	0.4889743589743589	0.47691408622910175	0.483288084464555	0.47080847095303496	0.6662019740881167
12	log2	4	10	200	0.4889102564102564	0.4756708053728178	0.4844655834361717	0.47066424720319777	0.6750391818258621
8	log2	10	2	600	0.4914102564102564	0.47933331532015744	0.4910322112527995	0.47030603319488246	0.6726675817282504
8	log2	10	8	600	0.4914102564102564	0.47933331532015744	0.4910322112527995	0.47030603319488246	0.6726675817282504
8	log2	10	4	600	0.4914102564102564	0.47933331532015744	0.4910322112527995	0.47030603319488246	0.6726675817282504
8	log2	10	10	600	0.4914102564102564	0.47933331532015744	0.4910322112527995	0.47030603319488246	0.6726675817282504
12	sqrt	2	10	200	0.48641025641025637	0.475519698166757	0.48109631381690204	0.4702689699820458	0.666648357718931
10	sqrt	4	8	600	0.4889743589743589	0.4744836481601188	0.4877854906531377	0.4697953718520778	0.6723386200041557
10	sqrt	4	4	600	0.4889743589743589	0.4744836481601188	0.4877854906531377	0.4697953718520778	0.6723386200041557
10	sqrt	4	2	600	0.4889743589743589	0.4744836481601188	0.4877854906531377	0.4697953718520778	0.6723386200041557
10	sqrt	10	8	600	0.486474358974359	0.4872225557093978	0.48740350335938565	0.4695976451655359	0.6770305037915643
10	sqrt	10	4	600	0.486474358974359	0.4872225557093978	0.48740350335938565	0.4695976451655359	0.6770305037915643
10	sqrt	10	10	600	0.486474358974359	0.4872225557093978	0.48740350335938565	0.4695976451655359	0.6770305037915643
10	sqrt	10	2	600	0.486474358974359	0.4872225557093978	0.48740350335938565	0.4695976451655359	0.6770305037915643
12	sqrt	10	8	1000	0.4865384615384615	0.4846317380876205	0.48795905891494123	0.4693142716517193	0.6777952053380958
12	sqrt	10	10	1000	0.4865384615384615	0.4846317380876205	0.48795905891494123	0.4693142716517193	0.6777952053380958
12	sqrt	10	2	1000	0.4865384615384615	0.4846317380876205	0.48795905891494123	0.4693142716517193	0.6777952053380958
12	sqrt	10	4	1000	0.4865384615384615	0.4846317380876205	0.48795905891494123	0.4693142716517193	0.6777952053380958
6	log2	2	10	200	0.4862179487179487	0.4691779025641254	0.4841204465469171	0.46887148188506644	0.6643017775358185
10	log2	2	8	600	0.48910256410256414	0.47022065897065907	0.48502405274464094	0.4688386349257733	0.6712110215805558
12	sqrt	2	8	200	0.4889102564102564	0.47412223125458414	0.4826745966451849	0.46882335406352027	0.6629977993815974
6	log2	10	2	600	0.4889743589743589	0.4785645373145373	0.48825443347502173	0.46851740310061196	0.6713246957726744
6	log2	10	10	600	0.4889743589743589	0.4785645373145373	0.48825443347502173	0.46851740310061196	0.6713246957726744
6	log2	10	8	600	0.4889743589743589	0.4785645373145373	0.48825443347502173	0.46851740310061196	0.6713246957726744
6	log2	10	4	600	0.4889743589743589	0.4785645373145373	0.48825443347502173	0.46851740310061196	0.6713246957726744
10	log2	4	2	600	0.4916025641025641	0.46895499810360486	0.4861126536861831	0.46787546837571803	0.6731147155281609
10	log2	4	4	600	0.4916025641025641	0.46895499810360486	0.4861126536861831	0.46787546837571803	0.6731147155281609
10	log2	4	8	600	0.4916025641025641	0.46895499810360486	0.4861126536861831	0.46787546837571803	0.6731147155281609
8	sqrt	2	8	1000	0.48641025641025637	0.473692836804292	0.4832960258695553	0.46742579098242204	0.6651038058618394
10	log2	4	4	1000	0.48910256410256414	0.4738101567048935	0.48591583253347964	0.4673946149491607	0.6705566131756242
10	log2	4	2	1000	0.48910256410256414	0.4738101567048935	0.48591583253347964	0.4673946149491607	0.6705566131756242
10	log2	4	8	1000	0.48910256410256414	0.4738101567048935	0.48591583253347964	0.4673946149491607	0.6705566131756242
6	log2	2	10	1000	0.4863461538461539	0.47172591870347286	0.48608174505233326	0.4671549600615849	0.6611737968768626
12	log2	2	8	1000	0.486474358974359	0.46828174276703693	0.47964457927693227	0.46695068920175214	0.6620403491011795
12	log2	2	2	1000	0.49141025641025643	0.4664045404486581	0.4828048585401527	0.4668188690691254	0.6564074858128802
12	log2	2	4	1000	0.49141025641025643	0.4664045404486581	0.4828048585401527	0.4668188690691254	0.6564074858128802
8	log2	4	10	200	0.486474358974359	0.4694216305710114	0.4821596622331916	0.46643397594243846	0.667562511332604
10	sqrt	4	4	1000	0.48641025641025637	0.47105335153322764	0.4839381941587824	0.46635932199752606	0.6722708226100393
10	sqrt	4	8	1000	0.48641025641025637	0.47105335153322764	0.4839381941587824	0.46635932199752606	0.6722708226100393
10	sqrt	4	2	1000	0.48641025641025637	0.47105335153322764	0.4839381941587824	0.46635932199752606	0.6722708226100393
12	log2	2	8	600	0.48903846153846153	0.46799159446218275	0.48146196124137297	0.4663536127431961	0.6641710537335641
12	sqrt	4	10	1000	0.4838461538461538	0.47512629427103104	0.48137409159467986	0.4662528289112081	0.6728753783968229
10	log2	4	10	600	0.48641025641025637	0.4739464391244577	0.48345742492801314	0.4661426363300464	0.6739408057422381
12	log2	10	2	1000	0.486474358974359	0.4762937306358359	0.4862025229672288	0.46597113908008814	0.6752468937282545
12	log2	10	8	1000	0.486474358974359	0.4762937306358359	0.4862025229672288	0.46597113908008814	0.6752468937282545
12	log2	10	10	1000	0.486474358974359	0.4762937306358359	0.4862025229672288	0.46597113908008814	0.6752468937282545
12	log2	10	4	1000	0.486474358974359	0.4762937306358359	0.4862025229672288	0.46597113908008814	0.6752468937282545
10	sqrt	10	10	1000	0.4839743589743589	0.4811857493784738	0.48518128113716347	0.46587720550107753	0.6775537086197225
10	sqrt	10	8	1000	0.4839743589743589	0.4811857493784738	0.48518128113716347	0.46587720550107753	0.6775537086197225
10	sqrt	10	4	1000	0.4839743589743589	0.4811857493784738	0.48518128113716347	0.46587720550107753	0.6775537086197225
10	sqrt	10	2	1000	0.4839743589743589	0.4811857493784738	0.48518128113716347	0.46587720550107753	0.6775537086197225
8	log2	4	10	600	0.4889102564102564	0.4680821000751342	0.48518996526349467	0.4657984040313183	0.667945533296147
6	sqrt	10	10	600	0.4838461538461538	0.4810762271024419	0.4848394007952832	0.46544235794822536	0.6746864758254747
6	sqrt	10	2	600	0.4838461538461538	0.4810762271024419	0.4848394007952832	0.46544235794822536	0.6746864758254747
6	sqrt	10	8	600	0.4838461538461538	0.4810762271024419	0.4848394007952832	0.46544235794822536	0.6746864758254747
6	sqrt	10	4	600	0.4838461538461538	0.4810762271024419	0.4848394007952832	0.46544235794822536	0.6746864758254747
8	sqrt	2	4	200	0.4839102564102564	0.4698457833016656	0.47944421591480413	0.46515642233459387	0.659130156484655
8	sqrt	2	2	200	0.4839102564102564	0.4698457833016656	0.47944421591480413	0.46515642233459387	0.659130156484655
10	log2	4	10	200	0.4837820512820513	0.46786415911802914	0.4801763677498972	0.4651218190479022	0.6702928570639116
8	sqrt	2	10	1000	0.4838461538461538	0.4746081140508386	0.4818492047168518	0.46511895500285405	0.6668358096962892
6	sqrt	4	2	1000	0.4837820512820513	0.47833645270564773	0.4831306275423922	0.46505132778926195	0.6671692149219646
6	sqrt	4	8	1000	0.4837820512820513	0.47833645270564773	0.4831306275423922	0.46505132778926195	0.6671692149219646
6	sqrt	4	4	1000	0.4837820512820513	0.47833645270564773	0.4831306275423922	0.46505132778926195	0.6671692149219646
12	log2	8	10	600	0.48641025641025637	0.4728169259361209	0.4841041066776361	0.4650055438676096	0.6768009606250366
12	log2	8	4	600	0.48641025641025637	0.4728169259361209	0.4841041066776361	0.4650055438676096	0.6768009606250366
12	log2	8	2	600	0.48641025641025637	0.4728169259361209	0.4841041066776361	0.4650055438676096	0.6768009606250366
12	log2	8	8	600	0.48641025641025637	0.4728169259361209	0.4841041066776361	0.4650055438676096	0.6768009606250366
12	sqrt	4	8	200	0.4838461538461538	0.47743279381437276	0.4789032291238173	0.46491801280896655	0.6736173211775427
12	sqrt	4	4	200	0.4838461538461538	0.47743279381437276	0.4789032291238173	0.46491801280896655	0.6736173211775427
12	sqrt	4	2	200	0.4838461538461538	0.47743279381437276	0.4789032291238173	0.46491801280896655	0.6736173211775427
12	sqrt	4	10	600	0.48128205128205126	0.47008513172986854	0.4787334316010787	0.46468049008610157	0.6742799479847292
12	sqrt	4	10	200	0.48141025641025637	0.47220584741482574	0.4781255998903058	0.4645141974906396	0.6722567535158384
10	sqrt	2	10	600	0.4838461538461538	0.46953844716228615	0.47854952237305176	0.4643860705712946	0.6628352719254186
6	log2	10	8	200	0.4889102564102565	0.47245964977002136	0.48736265368618314	0.4643168178614167	0.6792798054055293
6	log2	10	2	200	0.4889102564102565	0.47245964977002136	0.48736265368618314	0.4643168178614167	0.6792798054055293
6	log2	10	4	200	0.4889102564102565	0.47245964977002136	0.48736265368618314	0.4643168178614167	0.6792798054055293
