mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
logistic	0.001	True	(100,)	adaptive	1000	adam	0.4954878048780487	0.49671074559542056	0.4834061771561772	0.48038146922994196	0.6419138492550316
logistic	0.001	True	(100,)	adaptive	500	adam	0.4954878048780487	0.49671074559542056	0.4834061771561772	0.48038146922994196	0.6419138492550316
logistic	0.001	True	(100,)	invscaling	1000	adam	0.4954878048780487	0.49671074559542056	0.4834061771561772	0.48038146922994196	0.6419138492550316
logistic	0.001	True	(100,)	invscaling	500	adam	0.4954878048780487	0.49671074559542056	0.4834061771561772	0.48038146922994196	0.6419138492550316
logistic	0.001	True	(100,)	constant	1000	adam	0.4954878048780487	0.49671074559542056	0.4834061771561772	0.48038146922994196	0.6419138492550316
logistic	0.001	True	(100,)	constant	500	adam	0.4954878048780487	0.49671074559542056	0.4834061771561772	0.48038146922994196	0.6419138492550316
logistic	0.1	True	(100,)	invscaling	1000	adam	0.48786585365853663	0.4930182010398729	0.47171974267562505	0.4701883221714794	0.6438742464164955
logistic	0.1	True	(100,)	constant	500	adam	0.48786585365853663	0.4930182010398729	0.47171974267562505	0.4701883221714794	0.6438742464164955
logistic	0.1	True	(100,)	adaptive	500	adam	0.48786585365853663	0.4930182010398729	0.47171974267562505	0.4701883221714794	0.6438742464164955
logistic	0.1	True	(100,)	invscaling	500	adam	0.48786585365853663	0.4930182010398729	0.47171974267562505	0.4701883221714794	0.6438742464164955
logistic	0.1	True	(100,)	constant	1000	adam	0.48786585365853663	0.4930182010398729	0.47171974267562505	0.4701883221714794	0.6438742464164955
logistic	0.1	True	(100,)	adaptive	1000	adam	0.48786585365853663	0.4930182010398729	0.47171974267562505	0.4701883221714794	0.6438742464164955
logistic	0.01	True	(100,)	adaptive	1000	adam	0.48048780487804876	0.48641700350820016	0.46625874125874134	0.46382501490506156	0.6424460361108535
logistic	0.01	True	(100,)	constant	1000	adam	0.48048780487804876	0.48641700350820016	0.46625874125874134	0.46382501490506156	0.6424460361108535
