mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
tanh	0.01	True	(100,)	invscaling	1000	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6334776331959409
tanh	0.001	True	(100,)	adaptive	1000	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6335465264940008
tanh	0.001	True	(100,)	invscaling	1000	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6335465264940008
tanh	0.01	True	(100,)	constant	500	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6334776331959409
tanh	0.001	True	(100,)	invscaling	500	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6335465264940008
tanh	0.001	True	(100,)	constant	1000	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6335465264940008
tanh	0.01	True	(100,)	adaptive	500	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6334776331959409
tanh	0.001	True	(100,)	constant	500	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6335465264940008
tanh	0.001	True	(100,)	adaptive	500	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6335465264940008
tanh	0.01	True	(100,)	adaptive	1000	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6334776331959409
tanh	0.01	True	(100,)	constant	1000	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6334776331959409
tanh	0.01	True	(100,)	invscaling	500	adam	0.46844608879492605	0.4832244979536002	0.4640013826043239	0.4571815248610376	0.6334776331959409
tanh	0.1	True	(100,)	adaptive	1000	adam	0.4683932346723044	0.48028911949190584	0.46358471593765704	0.4557353266330774	0.6290746510510675
tanh	0.1	True	(100,)	invscaling	1000	adam	0.4683932346723044	0.48028911949190584	0.46358471593765704	0.4557353266330774	0.6290746510510675
tanh	0.1	True	(100,)	invscaling	500	adam	0.4683932346723044	0.48028911949190584	0.46358471593765704	0.4557353266330774	0.6290746510510675
tanh	0.1	True	(100,)	constant	1000	adam	0.4683932346723044	0.48028911949190584	0.46358471593765704	0.4557353266330774	0.6290746510510675
