C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
1.0	balanced	0.1	rbf	0.4828658536585365	0.4999736837236838	0.482839994972348	0.4794465840368184	0.6739708857921122
1.0	balanced	0.01	rbf	0.4857926829268293	0.5055779056398251	0.4879073540838247	0.4782574989050641	0.6771048056688326
0.1	balanced	1000.0	linear	0.478109756097561	0.4879215641599542	0.47335344394167933	0.46884521640565413	0.6701820501747054
0.1	balanced	100.0	linear	0.478109756097561	0.4879215641599542	0.47335344394167933	0.46884521640565413	0.6701820501747054
0.1	balanced	1.0	linear	0.478109756097561	0.4879215641599542	0.47335344394167933	0.46884521640565413	0.6701820501747054
0.1	balanced	0.1	linear	0.478109756097561	0.4879215641599542	0.47335344394167933	0.46884521640565413	0.6701820501747054
0.1	balanced	0.01	linear	0.478109756097561	0.4879215641599542	0.47335344394167933	0.46884521640565413	0.6701820501747054
10.0	balanced	0.01	rbf	0.47804878048780486	0.4807219377343216	0.47192570501394027	0.46829950013172217	0.6692113430063849
0.01	balanced	0.1	linear	0.4758536585365854	0.4908147925059689	0.4807660884866767	0.4672267649088906	0.6733710241028502
0.01	balanced	1000.0	linear	0.4758536585365854	0.4908147925059689	0.4807660884866767	0.4672267649088906	0.6733710241028502
0.01	balanced	100.0	linear	0.4758536585365854	0.4908147925059689	0.4807660884866767	0.4672267649088906	0.6733710241028502
0.01	balanced	1.0	linear	0.4758536585365854	0.4908147925059689	0.4807660884866767	0.4672267649088906	0.6733710241028502
0.01	balanced	0.01	linear	0.4758536585365854	0.4908147925059689	0.4807660884866767	0.4672267649088906	0.6733710241028502
10.0		0.01	rbf	0.4805487804878048	0.4728772951334871	0.4681549659490837	0.4633961490594906	0.6619430881618722
1.0	balanced	1000.0	linear	0.46067073170731704	0.4518952825067376	0.4474030463001051	0.4430745971172666	0.6433199674877089
