C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
1.0	balanced	0.01	rbf	0.4955703211517165	0.5021652623548909	0.49562459599224307	0.4829930610927161	0.6898405247731751
0.01	balanced	0.1	linear	0.5003875968992249	0.49803748653593855	0.4946603641456583	0.48170987595172904	0.682245173214509
0.01	balanced	1000.0	linear	0.5003875968992249	0.49803748653593855	0.4946603641456583	0.48170987595172904	0.682245173214509
0.01	balanced	100.0	linear	0.5003875968992249	0.49803748653593855	0.4946603641456583	0.48170987595172904	0.682245173214509
0.01	balanced	0.01	linear	0.5003875968992249	0.49803748653593855	0.4946603641456583	0.48170987595172904	0.682245173214509
0.01	balanced	1.0	linear	0.5003875968992249	0.49803748653593855	0.4946603641456583	0.48170987595172904	0.682245173214509
1000.0		1.0	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6377082954465644
100.0		1.0	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6376198781167678
100.0		0.1	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6376198781167678
1000.0		0.01	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6377082954465644
100.0		0.01	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6376198781167678
1000.0		0.1	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6377082954465644
10.0		0.01	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6373337498133981
100.0		1000.0	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6376198781167678
1000.0		100.0	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6377082954465644
1000.0		1000.0	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6377082954465644
10.0		0.1	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6373337498133981
10.0		1.0	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6373337498133981
10.0		100.0	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6373337498133981
10.0		1000.0	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6373337498133981
100.0		100.0	linear	0.4882059800664451	0.47718896789485027	0.47391770810888456	0.4651655260010085	0.6376198781167678
10.0	balanced	1000.0	linear	0.4858803986710963	0.47637885237111244	0.4702389930331107	0.46165899796632265	0.6374971203530422
