max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
12	sqrt	4	10	600	0.4865384615384615	0.4772925794249323	0.4847747840394899	0.46879909412175536	0.6760807892590768
12	sqrt	2	10	600	0.48641025641025637	0.47269887247828424	0.48332030714383656	0.4675080356408482	0.6727254981551221
8	sqrt	4	10	600	0.486474358974359	0.4775320658873291	0.4838830042506513	0.46741474071924805	0.6762790676499472
8	log2	4	10	200	0.486474358974359	0.47579066186651325	0.4834933612139494	0.4671590564397511	0.6685893502228792
6	sqrt	2	10	600	0.4889102564102564	0.47930254686833634	0.48695667078020016	0.4669934147026247	0.6696682213093597
10	sqrt	2	8	600	0.48641025641025637	0.47322429519797937	0.48349804607157554	0.4669844342624839	0.6689982203533036
8	log2	4	10	1000	0.4915384615384615	0.4743366224132478	0.48743744001096945	0.46685357116975934	0.6743771015560064
12	sqrt	2	10	1000	0.48641025641025637	0.4717015364809482	0.4831977581242287	0.46682168682683745	0.6730101299391108
12	log2	8	4	200	0.4839102564102564	0.47315551923137067	0.48261666438137024	0.4668135243938808	0.6800202596023521
12	log2	8	8	200	0.4839102564102564	0.47315551923137067	0.48261666438137024	0.4668135243938808	0.6800202596023521
12	log2	8	2	200	0.4839102564102564	0.47315551923137067	0.48261666438137024	0.4668135243938808	0.6800202596023521
12	log2	8	10	200	0.4839102564102564	0.47315551923137067	0.48261666438137024	0.4668135243938808	0.6800202596023521
6	log2	8	10	600	0.4889743589743589	0.4737424101239891	0.4855289318524612	0.46609315394914547	0.6743137047381033
6	log2	8	4	600	0.4889743589743589	0.4737424101239891	0.4855289318524612	0.46609315394914547	0.6743137047381033
6	log2	8	8	600	0.4889743589743589	0.4737424101239891	0.4855289318524612	0.46609315394914547	0.6743137047381033
6	log2	8	2	600	0.4889743589743589	0.4737424101239891	0.4855289318524612	0.46609315394914547	0.6743137047381033
8	sqrt	4	8	1000	0.4839743589743589	0.47894150239738476	0.4828691896338955	0.466016052862918	0.6773310350460048
8	sqrt	4	2	1000	0.4839743589743589	0.47894150239738476	0.4828691896338955	0.466016052862918	0.6773310350460048
8	sqrt	4	4	1000	0.4839743589743589	0.47894150239738476	0.4828691896338955	0.466016052862918	0.6773310350460048
6	sqrt	4	10	200	0.4888461538461538	0.4818654449265905	0.48600695872754696	0.46536889303210194	0.675725819891144
12	log2	10	4	600	0.48910256410256403	0.48064888571467523	0.48724061885826586	0.46524375554575315	0.6853232461144276
10	log2	10	4	600	0.48910256410256403	0.48064888571467523	0.48724061885826586	0.46524375554575315	0.686133990433626
12	log2	10	10	600	0.48910256410256403	0.48064888571467523	0.48724061885826586	0.46524375554575315	0.6853232461144276
10	log2	10	8	600	0.48910256410256403	0.48064888571467523	0.48724061885826586	0.46524375554575315	0.686133990433626
10	log2	10	2	600	0.48910256410256403	0.48064888571467523	0.48724061885826586	0.46524375554575315	0.686133990433626
12	log2	10	8	600	0.48910256410256403	0.48064888571467523	0.48724061885826586	0.46524375554575315	0.6853232461144276
12	log2	10	2	600	0.48910256410256403	0.48064888571467523	0.48724061885826586	0.46524375554575315	0.6853232461144276
