C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
0.01		0.01	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
1.0		0.01	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
10.0	balanced	1000.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
10.0	balanced	100.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
10.0	balanced	1.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
10.0	balanced	0.1	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
10.0	balanced	0.01	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
10.0		1000.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
10.0		100.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
10.0		1.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
10.0		0.1	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
1.0	balanced	1000.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
1.0	balanced	100.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
1.0	balanced	1.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
1.0	balanced	0.1	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
1.0	balanced	0.01	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
1.0		1000.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
1.0		100.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
1.0		1.0	linear	0.406219512195122	0.39222230672863334	0.389335378673614	0.38700918253899813	0.5926142487200883
