C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
0.01	balanced	0.1	linear	0.4480128205128205	0.4351469258009506	0.4391910622057681	0.4269487495915967	0.6285450515552932
0.01	balanced	1000.0	linear	0.4480128205128205	0.4351469258009506	0.4391910622057681	0.4269487495915967	0.6285450515552932
0.01	balanced	100.0	linear	0.4480128205128205	0.4351469258009506	0.4391910622057681	0.4269487495915967	0.6285450515552932
0.01	balanced	1.0	linear	0.4480128205128205	0.4351469258009506	0.4391910622057681	0.4269487495915967	0.6285450515552932
0.01	balanced	0.01	linear	0.4480128205128205	0.4351469258009506	0.4391910622057681	0.4269487495915967	0.6285450515552932
0.01		1000.0	linear	0.4557051282051282	0.43493892845437465	0.4371268110973993	0.4235847222219694	0.6189377817048662
0.01		0.01	linear	0.4557051282051282	0.43493892845437465	0.4371268110973993	0.4235847222219694	0.6189377817048662
0.01		0.1	linear	0.4557051282051282	0.43493892845437465	0.4371268110973993	0.4235847222219694	0.6189377817048662
0.01		1.0	linear	0.4557051282051282	0.43493892845437465	0.4371268110973993	0.4235847222219694	0.6189377817048662
0.01		100.0	linear	0.4557051282051282	0.43493892845437465	0.4371268110973993	0.4235847222219694	0.6189377817048662
10.0	balanced	0.01	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
100.0		0.01	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
100.0		1000.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
100.0		100.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
100.0		1.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
100.0		0.1	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
10.0	balanced	1000.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
10.0		100.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
10.0	balanced	100.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
100.0	balanced	0.1	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
10.0	balanced	1.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
10.0		1000.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
10.0	balanced	0.1	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
100.0	balanced	0.01	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
1000.0		0.1	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
100.0	balanced	1.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
100.0	balanced	100.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
100.0	balanced	1000.0	linear	0.4346794871794872	0.4243263489139448	0.425009312582842	0.4175588977891186	0.6110661168536897
