mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
logistic	0.01	True	(100,)	constant	500	adam	0.46817073170731704	0.4794741832241832	0.46720399698340864	0.45640700674835966	0.6299144534293504
logistic	0.01	True	(100,)	constant	1000	adam	0.46817073170731704	0.4794741832241832	0.46720399698340864	0.45640700674835966	0.6299144534293504
logistic	0.01	True	(100,)	adaptive	500	adam	0.46817073170731704	0.4794741832241832	0.46720399698340864	0.45640700674835966	0.6299144534293504
logistic	0.01	True	(100,)	invscaling	1000	adam	0.46817073170731704	0.4794741832241832	0.46720399698340864	0.45640700674835966	0.6299144534293504
logistic	0.01	True	(100,)	adaptive	1000	adam	0.46817073170731704	0.4794741832241832	0.46720399698340864	0.45640700674835966	0.6299144534293504
logistic	0.01	True	(100,)	invscaling	500	adam	0.46817073170731704	0.4794741832241832	0.46720399698340864	0.45640700674835966	0.6299144534293504
logistic	0.001	True	(100,)	invscaling	500	adam	0.46567073170731704	0.4771648150324621	0.4646398944193061	0.45396862792288406	0.6296373963814601
logistic	0.001	True	(100,)	adaptive	1000	adam	0.46567073170731704	0.4771648150324621	0.4646398944193061	0.45396862792288406	0.6296373963814601
logistic	0.001	True	(100,)	adaptive	500	adam	0.46567073170731704	0.4771648150324621	0.4646398944193061	0.45396862792288406	0.6296373963814601
logistic	0.001	True	(100,)	invscaling	1000	adam	0.46567073170731704	0.4771648150324621	0.4646398944193061	0.45396862792288406	0.6296373963814601
logistic	0.001	True	(100,)	constant	500	adam	0.46567073170731704	0.4771648150324621	0.4646398944193061	0.45396862792288406	0.6296373963814601
logistic	0.001	True	(100,)	constant	1000	adam	0.46567073170731704	0.4771648150324621	0.4646398944193061	0.45396862792288406	0.6296373963814601
tanh	0.001	True	(100,)	invscaling	1000	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.625313087868414
tanh	0.01	True	(100,)	constant	1000	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.6249056887541184
tanh	0.01	True	(100,)	adaptive	1000	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.6249056887541184
tanh	0.001	True	(100,)	adaptive	1000	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.625313087868414
tanh	0.001	True	(100,)	adaptive	500	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.625313087868414
tanh	0.01	True	(100,)	adaptive	500	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.6249056887541184
tanh	0.01	True	(100,)	constant	500	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.6249056887541184
tanh	0.01	True	(100,)	invscaling	1000	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.6249056887541184
tanh	0.001	True	(100,)	invscaling	500	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.625313087868414
tanh	0.001	True	(100,)	constant	1000	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.625313087868414
tanh	0.001	True	(100,)	constant	500	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.625313087868414
tanh	0.01	True	(100,)	invscaling	500	adam	0.45579268292682923	0.4668375630217735	0.4658496732026144	0.4521595172693373	0.6249056887541184
identity	0.001	True	(50, 50)	adaptive	1000	adam	0.45286585365853654	0.46074263699263696	0.4523584258878376	0.44882690873254444	0.6112802318722336
identity	0.001	True	(50, 50)	adaptive	500	adam	0.45286585365853654	0.46074263699263696	0.4523584258878376	0.44882690873254444	0.6112802318722336
identity	0.001	True	(50, 50)	invscaling	1000	adam	0.45286585365853654	0.46074263699263696	0.4523584258878376	0.44882690873254444	0.6112802318722336
identity	0.001	True	(50, 50)	constant	500	adam	0.45286585365853654	0.46074263699263696	0.4523584258878376	0.44882690873254444	0.6112802318722336
identity	0.001	True	(50, 50)	constant	1000	adam	0.45286585365853654	0.46074263699263696	0.4523584258878376	0.44882690873254444	0.6112802318722336
identity	0.001	True	(50, 50)	invscaling	500	adam	0.45286585365853654	0.46074263699263696	0.4523584258878376	0.44882690873254444	0.6112802318722336
identity	0.01	True	(50, 50)	adaptive	500	adam	0.45286585365853654	0.4606507405849511	0.4523584258878376	0.44875247532477774	0.6110942199674717
identity	0.01	True	(50, 50)	invscaling	1000	adam	0.45286585365853654	0.4606507405849511	0.4523584258878376	0.44875247532477774	0.6110942199674717
identity	0.01	True	(50, 50)	adaptive	1000	adam	0.45286585365853654	0.4606507405849511	0.4523584258878376	0.44875247532477774	0.6110942199674717
identity	0.01	True	(50, 50)	invscaling	500	adam	0.45286585365853654	0.4606507405849511	0.4523584258878376	0.44875247532477774	0.6110942199674717
identity	0.01	True	(50, 50)	constant	500	adam	0.45286585365853654	0.4606507405849511	0.4523584258878376	0.44875247532477774	0.6110942199674717
identity	0.01	True	(50, 50)	constant	1000	adam	0.45286585365853654	0.4606507405849511	0.4523584258878376	0.44875247532477774	0.6110942199674717
identity	0.1	True	(100,)	constant	500	adam	0.45073170731707324	0.46464306806025063	0.4551102084190319	0.4474504421375582	0.6180458815348632
identity	0.1	True	(100,)	invscaling	1000	adam	0.45073170731707324	0.46464306806025063	0.4551102084190319	0.4474504421375582	0.6180458815348632
identity	0.1	True	(100,)	constant	1000	adam	0.45073170731707324	0.46464306806025063	0.4551102084190319	0.4474504421375582	0.6180458815348632
identity	0.1	True	(100,)	adaptive	500	adam	0.45073170731707324	0.46464306806025063	0.4551102084190319	0.4474504421375582	0.6180458815348632
identity	0.1	True	(100,)	invscaling	500	adam	0.45073170731707324	0.46464306806025063	0.4551102084190319	0.4474504421375582	0.6180458815348632
identity	0.1	True	(100,)	adaptive	1000	adam	0.45073170731707324	0.46464306806025063	0.4551102084190319	0.4474504421375582	0.6180458815348632
logistic	0.1	True	(100,)	constant	1000	adam	0.46067073170731704	0.466815453065453	0.46423682526623705	0.445827903634829	0.6333269645825225
logistic	0.1	True	(100,)	adaptive	500	adam	0.46067073170731704	0.466815453065453	0.46423682526623705	0.445827903634829	0.6333269645825225
logistic	0.1	True	(100,)	adaptive	1000	adam	0.46067073170731704	0.466815453065453	0.46423682526623705	0.445827903634829	0.6333269645825225
logistic	0.1	True	(100,)	constant	500	adam	0.46067073170731704	0.466815453065453	0.46423682526623705	0.445827903634829	0.6333269645825225
logistic	0.1	True	(100,)	invscaling	500	adam	0.46067073170731704	0.466815453065453	0.46423682526623705	0.445827903634829	0.6333269645825225
logistic	0.1	True	(100,)	invscaling	1000	adam	0.46067073170731704	0.466815453065453	0.46423682526623705	0.445827903634829	0.6333269645825225
tanh	0.1	True	(50, 50)	adaptive	1000	sgd	0.45756097560975617	0.45165606452371154	0.4466600393070982	0.44570050981516685	0.5896913137795684
tanh	0.1	True	(50, 50)	adaptive	500	sgd	0.45756097560975617	0.45165606452371154	0.4466600393070982	0.44570050981516685	0.5896913137795684
tanh	0.1	True	(50, 50)	constant	500	sgd	0.45756097560975617	0.4484424263100733	0.4464075140545729	0.4440078748218596	0.5802598652085903
tanh	0.1	True	(50, 50)	constant	1000	sgd	0.45756097560975617	0.4484424263100733	0.4464075140545729	0.4440078748218596	0.5802598652085903
tanh	0.01	True	(50, 50)	constant	1000	sgd	0.45756097560975617	0.4479124007800478	0.4464075140545729	0.4437289803400666	0.5805574842562093
tanh	0.001	True	(50, 50)	constant	500	sgd	0.45756097560975617	0.4479124007800478	0.4464075140545729	0.4437289803400666	0.5805574842562093
tanh	0.01	True	(50, 50)	constant	500	sgd	0.45756097560975617	0.4479124007800478	0.4464075140545729	0.4437289803400666	0.5805574842562093
