mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
tanh	0.01	True	(50, 50)	constant	1000	adam	0.4477564102564102	0.4465449637508462	0.43578065725124543	0.43538962708876794	0.602652753375713
tanh	0.01	True	(50, 50)	constant	500	adam	0.4477564102564102	0.4465449637508462	0.43578065725124543	0.43538962708876794	0.602652753375713
tanh	0.01	True	(50, 50)	invscaling	1000	adam	0.4477564102564102	0.4465449637508462	0.43578065725124543	0.43538962708876794	0.602652753375713
tanh	0.01	True	(50, 50)	adaptive	500	adam	0.4477564102564102	0.4465449637508462	0.43578065725124543	0.43538962708876794	0.602652753375713
tanh	0.01	True	(50, 50)	adaptive	1000	adam	0.4477564102564102	0.4465449637508462	0.43578065725124543	0.43538962708876794	0.602652753375713
tanh	0.01	True	(50, 50)	invscaling	500	adam	0.4477564102564102	0.4465449637508462	0.43578065725124543	0.43538962708876794	0.602652753375713
logistic	0.1	True	(100, 100)	invscaling	1000	adam	0.45314102564102565	0.47579317232450224	0.4415213789478495	0.4325544724674234	0.641092179629734
logistic	0.1	True	(100, 100)	adaptive	1000	adam	0.45314102564102565	0.47579317232450224	0.4415213789478495	0.4325544724674234	0.641092179629734
logistic	0.1	True	(100, 100)	adaptive	500	adam	0.45314102564102565	0.47579317232450224	0.4415213789478495	0.4325544724674234	0.641092179629734
logistic	0.1	True	(100, 100)	invscaling	500	adam	0.45314102564102565	0.47579317232450224	0.4415213789478495	0.4325544724674234	0.641092179629734
logistic	0.1	True	(100, 100)	constant	1000	adam	0.45314102564102565	0.47579317232450224	0.4415213789478495	0.4325544724674234	0.641092179629734
logistic	0.1	True	(100, 100)	constant	500	adam	0.45314102564102565	0.47579317232450224	0.4415213789478495	0.4325544724674234	0.641092179629734
logistic	0.001	True	(100, 100)	constant	500	adam	0.44551282051282054	0.4453363303363303	0.43398121486356783	0.42854015271270135	0.6435428768506913
logistic	0.001	True	(100, 100)	adaptive	1000	adam	0.44551282051282054	0.4453363303363303	0.43398121486356783	0.42854015271270135	0.6435428768506913
logistic	0.001	True	(100, 100)	adaptive	500	adam	0.44551282051282054	0.4453363303363303	0.43398121486356783	0.42854015271270135	0.6435428768506913
logistic	0.001	True	(100, 100)	invscaling	1000	adam	0.44551282051282054	0.4453363303363303	0.43398121486356783	0.42854015271270135	0.6435428768506913
logistic	0.001	True	(100, 100)	invscaling	500	adam	0.44551282051282054	0.4453363303363303	0.43398121486356783	0.42854015271270135	0.6435428768506913
logistic	0.001	True	(100, 100)	constant	1000	adam	0.44551282051282054	0.4453363303363303	0.43398121486356783	0.42854015271270135	0.6435428768506913
logistic	0.001	True	(100,)	invscaling	500	adam	0.44519230769230766	0.4308152985358868	0.43409125188536957	0.4282451526677137	0.586288312657694
logistic	0.001	True	(100,)	constant	500	adam	0.44519230769230766	0.4308152985358868	0.43409125188536957	0.4282451526677137	0.586288312657694
logistic	0.001	True	(100,)	adaptive	1000	adam	0.44519230769230766	0.4308152985358868	0.43409125188536957	0.4282451526677137	0.586288312657694
logistic	0.001	True	(100,)	invscaling	1000	adam	0.44519230769230766	0.4308152985358868	0.43409125188536957	0.4282451526677137	0.586288312657694
logistic	0.001	True	(100,)	constant	1000	adam	0.44519230769230766	0.4308152985358868	0.43409125188536957	0.4282451526677137	0.586288312657694
logistic	0.001	True	(100,)	adaptive	500	adam	0.44519230769230766	0.4308152985358868	0.43409125188536957	0.4282451526677137	0.586288312657694
tanh	0.01	True	(50,)	invscaling	500	lbfgs	0.44000000000000006	0.4374516795840325	0.43003376525435344	0.42695217300930005	0.6077305699953456
