C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
1.0	balanced	0.01	rbf	0.4314507198228129	0.4535068921716407	0.41888197586727005	0.41539162828279447	0.6334088216982505
0.01		1.0	linear	0.4340531561461794	0.42138120365523113	0.42218675931911226	0.41134180044570207	0.612532940363048
0.01		1000.0	linear	0.4340531561461794	0.42138120365523113	0.42218675931911226	0.41134180044570207	0.612532940363048
0.01		100.0	linear	0.4340531561461794	0.42138120365523113	0.42218675931911226	0.41134180044570207	0.612532940363048
0.01		0.01	linear	0.4340531561461794	0.42138120365523113	0.42218675931911226	0.41134180044570207	0.612532940363048
0.01		0.1	linear	0.4340531561461794	0.42138120365523113	0.42218675931911226	0.41134180044570207	0.612532940363048
0.01	balanced	1000.0	linear	0.41755260243632336	0.41170637111426595	0.40949777346836164	0.40145839140362777	0.613784237677083
0.01	balanced	100.0	linear	0.41755260243632336	0.41170637111426595	0.40949777346836164	0.40145839140362777	0.613784237677083
0.01	balanced	0.01	linear	0.41755260243632336	0.41170637111426595	0.40949777346836164	0.40145839140362777	0.613784237677083
0.01	balanced	0.1	linear	0.41755260243632336	0.41170637111426595	0.40949777346836164	0.40145839140362777	0.613784237677083
0.01	balanced	1.0	linear	0.41755260243632336	0.41170637111426595	0.40949777346836164	0.40145839140362777	0.613784237677083
0.1	balanced	0.1	linear	0.39867109634551495	0.40698488508271125	0.3859104539251598	0.37847810271465676	0.61655316458367
0.1	balanced	1.0	linear	0.39867109634551495	0.40698488508271125	0.3859104539251598	0.37847810271465676	0.61655316458367
0.1	balanced	100.0	linear	0.39867109634551495	0.40698488508271125	0.3859104539251598	0.37847810271465676	0.61655316458367
0.1	balanced	1000.0	linear	0.39867109634551495	0.40698488508271125	0.3859104539251598	0.37847810271465676	0.61655316458367
0.1	balanced	0.01	linear	0.39867109634551495	0.40698488508271125	0.3859104539251598	0.37847810271465676	0.61655316458367
10.0		0.1	linear	0.38460686600221483	0.37461010903466146	0.37225858292034764	0.3633490399640066	0.6151715308519613
10.0		1.0	linear	0.38460686600221483	0.37461010903466146	0.37225858292034764	0.3633490399640066	0.6151715308519613
100.0		0.01	linear	0.38460686600221483	0.37461010903466146	0.37225858292034764	0.3633490399640066	0.6151715308519613
10.0		100.0	linear	0.38460686600221483	0.37461010903466146	0.37225858292034764	0.3633490399640066	0.6151715308519613
10.0		1000.0	linear	0.38460686600221483	0.37461010903466146	0.37225858292034764	0.3633490399640066	0.6151715308519613
10.0	balanced	0.01	linear	0.38460686600221483	0.37461010903466146	0.37225858292034764	0.3633490399640066	0.6151715308519613
10.0	balanced	0.1	linear	0.38460686600221483	0.37461010903466146	0.37225858292034764	0.3633490399640066	0.6151715308519613
1.0	balanced	1000.0	linear	0.38460686600221483	0.37461010903466146	0.37225858292034764	0.3633490399640066	0.6151715308519613
10.0	balanced	1.0	linear	0.38460686600221483	0.37461010903466146	0.37225858292034764	0.3633490399640066	0.6151715308519613
1.0	balanced	100.0	linear	0.38460686600221483	0.37461010903466146	0.37225858292034764	0.3633490399640066	0.6151715308519613
