mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
relu	0.01	True	(100,)	adaptive	1000	adam	0.47839743589743583	0.4770120565708801	0.4752614950409068	0.46741270473028856	0.6375289078566182
relu	0.01	True	(100,)	adaptive	500	adam	0.47839743589743583	0.4770120565708801	0.4752614950409068	0.46741270473028856	0.6375289078566182
relu	0.01	True	(100,)	invscaling	1000	adam	0.47839743589743583	0.4770120565708801	0.4752614950409068	0.46741270473028856	0.6375289078566182
relu	0.01	True	(100,)	constant	500	adam	0.47839743589743583	0.4770120565708801	0.4752614950409068	0.46741270473028856	0.6375289078566182
relu	0.01	True	(100,)	invscaling	500	adam	0.47839743589743583	0.4770120565708801	0.4752614950409068	0.46741270473028856	0.6375289078566182
relu	0.01	True	(100,)	constant	1000	adam	0.47839743589743583	0.4770120565708801	0.4752614950409068	0.46741270473028856	0.6375289078566182
tanh	0.001	True	(100,)	constant	500	adam	0.4731410256410256	0.47779104438160164	0.4771044723250605	0.46340261372868696	0.6249913140565251
tanh	0.001	True	(100,)	invscaling	500	adam	0.4731410256410256	0.47779104438160164	0.4771044723250605	0.46340261372868696	0.6249913140565251
tanh	0.001	True	(100,)	adaptive	1000	adam	0.4731410256410256	0.47779104438160164	0.4771044723250605	0.46340261372868696	0.6249913140565251
tanh	0.001	True	(100,)	invscaling	1000	adam	0.4731410256410256	0.47779104438160164	0.4771044723250605	0.46340261372868696	0.6249913140565251
tanh	0.001	True	(100,)	constant	1000	adam	0.4731410256410256	0.47779104438160164	0.4771044723250605	0.46340261372868696	0.6249913140565251
tanh	0.001	True	(100,)	adaptive	500	adam	0.4731410256410256	0.47779104438160164	0.4771044723250605	0.46340261372868696	0.6249913140565251
relu	0.001	True	(100,)	invscaling	500	adam	0.4758333333333333	0.4675510546098781	0.4703761026555144	0.4612199241394497	0.6382420714639154
relu	0.001	True	(100,)	constant	500	adam	0.4758333333333333	0.4675510546098781	0.4703761026555144	0.4612199241394497	0.6382420714639154
relu	0.001	True	(100,)	constant	1000	adam	0.4758333333333333	0.4675510546098781	0.4703761026555144	0.4612199241394497	0.6382420714639154
relu	0.001	True	(100,)	adaptive	500	adam	0.4758333333333333	0.4675510546098781	0.4703761026555144	0.4612199241394497	0.6382420714639154
relu	0.001	True	(100,)	invscaling	1000	adam	0.4758333333333333	0.4675510546098781	0.4703761026555144	0.4612199241394497	0.6382420714639154
relu	0.001	True	(100,)	adaptive	1000	adam	0.4758333333333333	0.4675510546098781	0.4703761026555144	0.4612199241394497	0.6382420714639154
tanh	0.01	True	(100,)	adaptive	1000	adam	0.4680128205128205	0.46860803784565386	0.4734428561634444	0.4556187711622358	0.623331376428738
tanh	0.01	True	(100,)	adaptive	500	adam	0.4680128205128205	0.46860803784565386	0.4734428561634444	0.4556187711622358	0.623331376428738
tanh	0.01	True	(100,)	invscaling	500	adam	0.4680128205128205	0.46860803784565386	0.4734428561634444	0.4556187711622358	0.623331376428738
tanh	0.01	True	(100,)	constant	1000	adam	0.4680128205128205	0.46860803784565386	0.4734428561634444	0.4556187711622358	0.623331376428738
tanh	0.01	True	(100,)	invscaling	1000	adam	0.4680128205128205	0.46860803784565386	0.4734428561634444	0.4556187711622358	0.623331376428738
tanh	0.01	True	(100,)	constant	500	adam	0.4680128205128205	0.46860803784565386	0.4734428561634444	0.4556187711622358	0.623331376428738
tanh	0.1	True	(100,)	adaptive	500	adam	0.4628846153846154	0.4694298788300336	0.473549693770282	0.45175677722765306	0.618771639806229
tanh	0.1	True	(100,)	invscaling	1000	adam	0.4628846153846154	0.4694298788300336	0.473549693770282	0.45175677722765306	0.618771639806229
tanh	0.1	True	(100,)	adaptive	1000	adam	0.4628846153846154	0.4694298788300336	0.473549693770282	0.45175677722765306	0.618771639806229
tanh	0.1	True	(100,)	constant	500	adam	0.4628846153846154	0.4694298788300336	0.473549693770282	0.45175677722765306	0.618771639806229
tanh	0.1	True	(100,)	invscaling	500	adam	0.4628846153846154	0.4694298788300336	0.473549693770282	0.45175677722765306	0.618771639806229
tanh	0.1	True	(100,)	constant	1000	adam	0.4628846153846154	0.4694298788300336	0.473549693770282	0.45175677722765306	0.618771639806229
relu	0.1	True	(100,)	invscaling	500	adam	0.46307692307692305	0.46652987535340473	0.4620545957310663	0.45164794977097744	0.6278760829822243
relu	0.1	True	(100,)	invscaling	1000	adam	0.46307692307692305	0.46652987535340473	0.4620545957310663	0.45164794977097744	0.6278760829822243
relu	0.1	True	(100,)	constant	1000	adam	0.46307692307692305	0.46652987535340473	0.4620545957310663	0.45164794977097744	0.6278760829822243
relu	0.1	True	(100,)	adaptive	500	adam	0.46307692307692305	0.46652987535340473	0.4620545957310663	0.45164794977097744	0.6278760829822243
relu	0.1	True	(100,)	adaptive	1000	adam	0.46307692307692305	0.46652987535340473	0.4620545957310663	0.45164794977097744	0.6278760829822243
relu	0.1	True	(100,)	constant	500	adam	0.46307692307692305	0.46652987535340473	0.4620545957310663	0.45164794977097744	0.6278760829822243
identity	0.1	True	(100,)	constant	500	adam	0.45801282051282055	0.46940149896991323	0.47072341057635175	0.4511742685530469	0.6219061202266706
identity	0.1	True	(100,)	invscaling	1000	adam	0.45801282051282055	0.46940149896991323	0.47072341057635175	0.4511742685530469	0.6219061202266706
identity	0.1	True	(100,)	constant	1000	adam	0.45801282051282055	0.46940149896991323	0.47072341057635175	0.4511742685530469	0.6219061202266706
identity	0.1	True	(100,)	adaptive	1000	adam	0.45801282051282055	0.46940149896991323	0.47072341057635175	0.4511742685530469	0.6219061202266706
identity	0.1	True	(100,)	invscaling	500	adam	0.45801282051282055	0.46940149896991323	0.47072341057635175	0.4511742685530469	0.6219061202266706
identity	0.1	True	(100,)	adaptive	500	adam	0.45801282051282055	0.46940149896991323	0.47072341057635175	0.4511742685530469	0.6219061202266706
identity	0.001	True	(100,)	constant	500	adam	0.45288461538461533	0.4611207500465813	0.462009346862288	0.44574373940741285	0.6206381635394231
identity	0.001	True	(100,)	invscaling	1000	adam	0.45288461538461533	0.4611207500465813	0.462009346862288	0.44574373940741285	0.6206381635394231
identity	0.001	True	(100,)	adaptive	1000	adam	0.45288461538461533	0.4611207500465813	0.462009346862288	0.44574373940741285	0.6206381635394231
identity	0.001	True	(100,)	invscaling	500	adam	0.45288461538461533	0.4611207500465813	0.462009346862288	0.44574373940741285	0.6206381635394231
identity	0.001	True	(100,)	adaptive	500	adam	0.45288461538461533	0.4611207500465813	0.462009346862288	0.44574373940741285	0.6206381635394231
identity	0.001	True	(100,)	constant	1000	adam	0.45288461538461533	0.4611207500465813	0.462009346862288	0.44574373940741285	0.6206381635394231
identity	0.01	True	(100, 100)	adaptive	1000	adam	0.4607051282051282	0.4624808388778977	0.46152926322043974	0.44559585743924696	0.6204159464091151
identity	0.01	True	(100, 100)	constant	500	adam	0.4607051282051282	0.4624808388778977	0.46152926322043974	0.44559585743924696	0.6204159464091151
identity	0.01	True	(100, 100)	constant	1000	adam	0.4607051282051282	0.4624808388778977	0.46152926322043974	0.44559585743924696	0.6204159464091151
