C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
1.0	balanced	0.01	rbf	0.4857317073170731	0.5029789744998723	0.4864627610951141	0.4765592862520004	0.6819287210169205
0.1	balanced	0.01	linear	0.47560975609756095	0.492062508927834	0.46956556515380043	0.469815695753611	0.6622340674277941
0.1	balanced	1000.0	linear	0.47560975609756095	0.492062508927834	0.46956556515380043	0.469815695753611	0.6622340674277941
0.1	balanced	0.1	linear	0.47560975609756095	0.492062508927834	0.46956556515380043	0.469815695753611	0.6622340674277941
0.1	balanced	1.0	linear	0.47560975609756095	0.492062508927834	0.46956556515380043	0.469815695753611	0.6622340674277941
0.1	balanced	100.0	linear	0.47560975609756095	0.492062508927834	0.46956556515380043	0.469815695753611	0.6622340674277941
1.0	balanced	0.1	rbf	0.46573170731707314	0.4829924232401012	0.4616835778600484	0.46054942173891106	0.679433352118402
0.01	balanced	1000.0	linear	0.4583536585365854	0.47576571404744783	0.46336612733671556	0.4482595813373515	0.6730955043766469
0.01	balanced	100.0	linear	0.4583536585365854	0.47576571404744783	0.46336612733671556	0.4482595813373515	0.6730955043766469
0.01	balanced	1.0	linear	0.4583536585365854	0.47576571404744783	0.46336612733671556	0.4482595813373515	0.6730955043766469
0.01	balanced	0.1	linear	0.4583536585365854	0.47576571404744783	0.46336612733671556	0.4482595813373515	0.6730955043766469
0.01	balanced	0.01	linear	0.4583536585365854	0.47576571404744783	0.46336612733671556	0.4482595813373515	0.6730955043766469
1.0		0.1	rbf	0.46585365853658534	0.4613587498037626	0.4453939850998675	0.44397622124681807	0.6639631479841202
10.0	balanced	1000.0	linear	0.45579268292682923	0.4481209820451307	0.44620697929521463	0.4378770070780694	0.6162685177689624
10.0	balanced	100.0	linear	0.45579268292682923	0.4481209820451307	0.44620697929521463	0.4378770070780694	0.6162685177689624
10.0	balanced	1.0	linear	0.45579268292682923	0.4481209820451307	0.44620697929521463	0.4378770070780694	0.6162685177689624
10.0	balanced	0.1	linear	0.45579268292682923	0.4481209820451307	0.44620697929521463	0.4378770070780694	0.6162685177689624
10.0	balanced	0.01	linear	0.45579268292682923	0.4481209820451307	0.44620697929521463	0.4378770070780694	0.6162685177689624
10.0	balanced	0.01	rbf	0.4435975609756097	0.45145688433227127	0.4359965606289135	0.4366419673275928	0.6681836376483996
100.0	balanced	0.01	rbf	0.4581707317073171	0.4422269665281847	0.44438959733077377	0.433904300648258	0.6205940542494923
1.0		0.01	linear	0.4560365853658537	0.4382670815023756	0.4407499771470359	0.43139585157117805	0.625993519322636
