mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
logistic	0.01	True	(100,)	invscaling	500	adam	0.4677589852008457	0.4549709342085504	0.45185394670688794	0.4484999977905999	0.608941498260639
logistic	0.01	True	(100,)	constant	1000	adam	0.4677589852008457	0.4549709342085504	0.45185394670688794	0.4484999977905999	0.608941498260639
logistic	0.01	True	(100,)	adaptive	1000	adam	0.4677589852008457	0.4549709342085504	0.45185394670688794	0.4484999977905999	0.608941498260639
logistic	0.01	True	(100,)	adaptive	500	adam	0.4677589852008457	0.4549709342085504	0.45185394670688794	0.4484999977905999	0.608941498260639
logistic	0.01	True	(100,)	invscaling	1000	adam	0.4677589852008457	0.4549709342085504	0.45185394670688794	0.4484999977905999	0.608941498260639
logistic	0.01	True	(100,)	constant	500	adam	0.4677589852008457	0.4549709342085504	0.45185394670688794	0.4484999977905999	0.608941498260639
logistic	0.001	True	(100,)	invscaling	1000	adam	0.46553911205073994	0.45335239923475223	0.44990950226244336	0.44686685879527277	0.6067958689162977
logistic	0.001	True	(100,)	invscaling	500	adam	0.46553911205073994	0.45335239923475223	0.44990950226244336	0.44686685879527277	0.6067958689162977
logistic	0.001	True	(100,)	constant	1000	adam	0.46553911205073994	0.45335239923475223	0.44990950226244336	0.44686685879527277	0.6067958689162977
logistic	0.001	True	(100,)	constant	500	adam	0.46553911205073994	0.45335239923475223	0.44990950226244336	0.44686685879527277	0.6067958689162977
logistic	0.001	True	(100,)	adaptive	1000	adam	0.46553911205073994	0.45335239923475223	0.44990950226244336	0.44686685879527277	0.6067958689162977
logistic	0.001	True	(100,)	adaptive	500	adam	0.46553911205073994	0.45335239923475223	0.44990950226244336	0.44686685879527277	0.6067958689162977
logistic	0.1	True	(100,)	invscaling	1000	adam	0.4655919661733615	0.4531750768438075	0.4496317244846657	0.4456127661339021	0.6131152912751066
logistic	0.1	True	(100,)	constant	500	adam	0.4655919661733615	0.4531750768438075	0.4496317244846657	0.4456127661339021	0.6131152912751066
logistic	0.1	True	(100,)	constant	1000	adam	0.4655919661733615	0.4531750768438075	0.4496317244846657	0.4456127661339021	0.6131152912751066
logistic	0.1	True	(100,)	adaptive	1000	adam	0.4655919661733615	0.4531750768438075	0.4496317244846657	0.4456127661339021	0.6131152912751066
logistic	0.1	True	(100,)	adaptive	500	adam	0.4655919661733615	0.4531750768438075	0.4496317244846657	0.4456127661339021	0.6131152912751066
logistic	0.1	True	(100,)	invscaling	500	adam	0.4655919661733615	0.4531750768438075	0.4496317244846657	0.4456127661339021	0.6131152912751066
logistic	0.01	True	(50,)	adaptive	1000	adam	0.45216701902748413	0.44533599954484326	0.43635558069381597	0.43171722838147525	0.6034389478553577
logistic	0.01	True	(50,)	adaptive	500	adam	0.45216701902748413	0.44533599954484326	0.43635558069381597	0.43171722838147525	0.6034389478553577
logistic	0.01	True	(50,)	invscaling	1000	adam	0.45216701902748413	0.44533599954484326	0.43635558069381597	0.43171722838147525	0.6034389478553577
logistic	0.01	True	(50,)	invscaling	500	adam	0.45216701902748413	0.44533599954484326	0.43635558069381597	0.43171722838147525	0.6034389478553577
logistic	0.01	True	(50,)	constant	1000	adam	0.45216701902748413	0.44533599954484326	0.43635558069381597	0.43171722838147525	0.6034389478553577
logistic	0.01	True	(50,)	constant	500	adam	0.45216701902748413	0.44533599954484326	0.43635558069381597	0.43171722838147525	0.6034389478553577
logistic	0.001	True	(50,)	constant	500	adam	0.4498942917547569	0.43998346536877964	0.43413335847159373	0.42888135267203625	0.602013894439772
logistic	0.001	True	(50,)	constant	1000	adam	0.4498942917547569	0.43998346536877964	0.43413335847159373	0.42888135267203625	0.602013894439772
logistic	0.001	True	(50,)	invscaling	500	adam	0.4498942917547569	0.43998346536877964	0.43413335847159373	0.42888135267203625	0.602013894439772
logistic	0.001	True	(50,)	invscaling	1000	adam	0.4498942917547569	0.43998346536877964	0.43413335847159373	0.42888135267203625	0.602013894439772
logistic	0.001	True	(50,)	adaptive	500	adam	0.4498942917547569	0.43998346536877964	0.43413335847159373	0.42888135267203625	0.602013894439772
logistic	0.001	True	(50,)	adaptive	1000	adam	0.4498942917547569	0.43998346536877964	0.43413335847159373	0.42888135267203625	0.602013894439772
logistic	0.1	True	(50,)	invscaling	1000	adam	0.4499471458773784	0.4422074287692136	0.4335137003519357	0.42874649698512235	0.6074844256269116
logistic	0.1	True	(50,)	constant	500	adam	0.4499471458773784	0.4422074287692136	0.4335137003519357	0.42874649698512235	0.6074844256269116
logistic	0.1	True	(50,)	constant	1000	adam	0.4499471458773784	0.4422074287692136	0.4335137003519357	0.42874649698512235	0.6074844256269116
logistic	0.1	True	(50,)	adaptive	500	adam	0.4499471458773784	0.4422074287692136	0.4335137003519357	0.42874649698512235	0.6074844256269116
logistic	0.1	True	(50,)	invscaling	500	adam	0.4499471458773784	0.4422074287692136	0.4335137003519357	0.42874649698512235	0.6074844256269116
logistic	0.1	True	(50,)	adaptive	1000	adam	0.4499471458773784	0.4422074287692136	0.4335137003519357	0.42874649698512235	0.6074844256269116
logistic	0.01	True	(100, 100)	constant	1000	adam	0.4471458773784355	0.4409034025829691	0.43427790346907996	0.42708254683166647	0.6250759544791584
logistic	0.01	True	(100, 100)	invscaling	500	adam	0.4471458773784355	0.4409034025829691	0.43427790346907996	0.42708254683166647	0.6250759544791584
logistic	0.01	True	(100, 100)	constant	500	adam	0.4471458773784355	0.4409034025829691	0.43427790346907996	0.42708254683166647	0.6250759544791584
logistic	0.01	True	(100, 100)	adaptive	1000	adam	0.4471458773784355	0.4409034025829691	0.43427790346907996	0.42708254683166647	0.6250759544791584
logistic	0.01	True	(100, 100)	invscaling	1000	adam	0.4471458773784355	0.4409034025829691	0.43427790346907996	0.42708254683166647	0.6250759544791584
logistic	0.01	True	(100, 100)	adaptive	500	adam	0.4471458773784355	0.4409034025829691	0.43427790346907996	0.42708254683166647	0.6250759544791584
tanh	0.01	True	(50, 50)	adaptive	500	lbfgs	0.4428646934460888	0.4350632853844928	0.4280794369029664	0.4253692231739722	0.5904379804656937
tanh	0.01	True	(50, 50)	constant	1000	lbfgs	0.4428646934460888	0.4350632853844928	0.4280794369029664	0.4253692231739722	0.5904379804656937
tanh	0.01	True	(50, 50)	invscaling	500	lbfgs	0.4428646934460888	0.4350632853844928	0.4280794369029664	0.4253692231739722	0.5904379804656937
tanh	0.01	True	(50, 50)	constant	500	lbfgs	0.4428646934460888	0.4350632853844928	0.4280794369029664	0.4253692231739722	0.5904379804656937
tanh	0.01	True	(50, 50)	invscaling	1000	lbfgs	0.4428646934460888	0.4350632853844928	0.4280794369029664	0.4253692231739722	0.5904379804656937
tanh	0.01	True	(50, 50)	adaptive	1000	lbfgs	0.4428646934460888	0.4350632853844928	0.4280794369029664	0.4253692231739722	0.5904379804656937
logistic	0.01	True	(100,)	constant	500	lbfgs	0.4428118393234673	0.43438938884759326	0.4249830316742081	0.42146320120279485	0.6041564915524645
logistic	0.01	True	(100,)	adaptive	500	lbfgs	0.4428118393234673	0.43438938884759326	0.4249830316742081	0.42146320120279485	0.6041564915524645
logistic	0.01	True	(100,)	invscaling	1000	lbfgs	0.4428118393234673	0.43438938884759326	0.4249830316742081	0.42146320120279485	0.6041564915524645
logistic	0.01	True	(100,)	invscaling	500	lbfgs	0.4428118393234673	0.43438938884759326	0.4249830316742081	0.42146320120279485	0.6041564915524645
logistic	0.01	True	(100,)	adaptive	1000	lbfgs	0.4428118393234673	0.43438938884759326	0.4249830316742081	0.42146320120279485	0.6041564915524645
logistic	0.01	True	(100,)	constant	1000	lbfgs	0.4428118393234673	0.43438938884759326	0.4249830316742081	0.42146320120279485	0.6041564915524645
relu	0.1	True	(50, 50)	constant	1000	lbfgs	0.43366807610993663	0.43762525915776684	0.4229625439919557	0.4212364925424854	0.5932433600918191
relu	0.1	True	(50, 50)	constant	500	lbfgs	0.43366807610993663	0.43762525915776684	0.4229625439919557	0.4212364925424854	0.5932433600918191
relu	0.1	True	(50, 50)	adaptive	1000	lbfgs	0.43366807610993663	0.43762525915776684	0.4229625439919557	0.4212364925424854	0.5932433600918191
relu	0.1	True	(50, 50)	adaptive	500	lbfgs	0.43366807610993663	0.43762525915776684	0.4229625439919557	0.4212364925424854	0.5932433600918191
relu	0.1	True	(50, 50)	invscaling	1000	lbfgs	0.43366807610993663	0.43762525915776684	0.4229625439919557	0.4212364925424854	0.5932433600918191
relu	0.1	True	(50, 50)	invscaling	500	lbfgs	0.43366807610993663	0.43762525915776684	0.4229625439919557	0.4212364925424854	0.5932433600918191
logistic	0.001	True	(50,)	adaptive	1000	lbfgs	0.4384249471458774	0.4317545619690928	0.42334087481146304	0.42118519223696077	0.5913579989522928
logistic	0.001	True	(50,)	adaptive	500	lbfgs	0.4384249471458774	0.4317545619690928	0.42334087481146304	0.42118519223696077	0.5913579989522928
logistic	0.001	True	(50,)	invscaling	500	lbfgs	0.4384249471458774	0.4317545619690928	0.42334087481146304	0.42118519223696077	0.5913579989522928
logistic	0.001	True	(50,)	constant	1000	lbfgs	0.4384249471458774	0.4317545619690928	0.42334087481146304	0.42118519223696077	0.5913579989522928
logistic	0.001	True	(50,)	invscaling	1000	lbfgs	0.4384249471458774	0.4317545619690928	0.42334087481146304	0.42118519223696077	0.5913579989522928
logistic	0.001	True	(50,)	constant	500	lbfgs	0.4384249471458774	0.4317545619690928	0.42334087481146304	0.42118519223696077	0.5913579989522928
logistic	0.001	True	(100, 100)	constant	500	adam	0.44027484143763207	0.43142405095191466	0.42704059829059826	0.4198159257914578	0.6245516940358329
logistic	0.001	True	(100, 100)	constant	1000	adam	0.44027484143763207	0.43142405095191466	0.42704059829059826	0.4198159257914578	0.6245516940358329
logistic	0.001	True	(100, 100)	invscaling	500	adam	0.44027484143763207	0.43142405095191466	0.42704059829059826	0.4198159257914578	0.6245516940358329
logistic	0.001	True	(100, 100)	invscaling	1000	adam	0.44027484143763207	0.43142405095191466	0.42704059829059826	0.4198159257914578	0.6245516940358329
logistic	0.001	True	(100, 100)	adaptive	500	adam	0.44027484143763207	0.43142405095191466	0.42704059829059826	0.4198159257914578	0.6245516940358329
logistic	0.001	True	(100, 100)	adaptive	1000	adam	0.44027484143763207	0.43142405095191466	0.42704059829059826	0.4198159257914578	0.6245516940358329
relu	0.1	True	(50,)	invscaling	1000	lbfgs	0.438107822410148	0.431283303183458	0.42361990950226236	0.41912512127293355	0.591070784254261
relu	0.1	True	(50,)	adaptive	500	lbfgs	0.438107822410148	0.431283303183458	0.42361990950226236	0.41912512127293355	0.591070784254261
relu	0.1	True	(50,)	adaptive	1000	lbfgs	0.438107822410148	0.431283303183458	0.42361990950226236	0.41912512127293355	0.591070784254261
relu	0.1	True	(50,)	constant	1000	lbfgs	0.438107822410148	0.431283303183458	0.42361990950226236	0.41912512127293355	0.591070784254261
relu	0.1	True	(50,)	constant	500	lbfgs	0.438107822410148	0.431283303183458	0.42361990950226236	0.41912512127293355	0.591070784254261
relu	0.1	True	(50,)	invscaling	500	lbfgs	0.438107822410148	0.431283303183458	0.42361990950226236	0.41912512127293355	0.591070784254261
logistic	0.001	True	(100,)	constant	500	lbfgs	0.4428118393234672	0.431223754340762	0.42351935646053296	0.4187724521696552	0.6036601708068166
logistic	0.001	True	(100,)	invscaling	500	lbfgs	0.4428118393234672	0.431223754340762	0.42351935646053296	0.4187724521696552	0.6036601708068166
logistic	0.001	True	(100,)	constant	1000	lbfgs	0.4428118393234672	0.431223754340762	0.42351935646053296	0.4187724521696552	0.6036601708068166
logistic	0.001	True	(100,)	adaptive	1000	lbfgs	0.4428118393234672	0.431223754340762	0.42351935646053296	0.4187724521696552	0.6036601708068166
logistic	0.001	True	(100,)	adaptive	500	lbfgs	0.4428118393234672	0.431223754340762	0.42351935646053296	0.4187724521696552	0.6036601708068166
logistic	0.001	True	(100,)	invscaling	1000	lbfgs	0.4428118393234672	0.431223754340762	0.42351935646053296	0.4187724521696552	0.6036601708068166
tanh	0.001	True	(50, 50)	constant	1000	adam	0.42721987315010573	0.4275999130728233	0.42114064856711914	0.41621852877712273	0.5774528800577794
tanh	0.001	True	(50, 50)	invscaling	500	adam	0.42721987315010573	0.4275999130728233	0.42114064856711914	0.41621852877712273	0.5774528800577794
tanh	0.001	True	(50, 50)	adaptive	500	adam	0.42721987315010573	0.4275999130728233	0.42114064856711914	0.41621852877712273	0.5774528800577794
tanh	0.001	True	(50, 50)	adaptive	1000	adam	0.42721987315010573	0.4275999130728233	0.42114064856711914	0.41621852877712273	0.5774528800577794
tanh	0.001	True	(50, 50)	constant	500	adam	0.42721987315010573	0.4275999130728233	0.42114064856711914	0.41621852877712273	0.5774528800577794
tanh	0.001	True	(50, 50)	invscaling	1000	adam	0.42721987315010573	0.4275999130728233	0.42114064856711914	0.41621852877712273	0.5774528800577794
logistic	0.01	True	(50, 50)	adaptive	1000	lbfgs	0.42906976744186054	0.4300458127470511	0.4149025892408245	0.41561165895863483	0.5804477021093591
logistic	0.01	True	(50, 50)	adaptive	500	lbfgs	0.42906976744186054	0.4300458127470511	0.4149025892408245	0.41561165895863483	0.5804477021093591
logistic	0.01	True	(50, 50)	invscaling	1000	lbfgs	0.42906976744186054	0.4300458127470511	0.4149025892408245	0.41561165895863483	0.5804477021093591
logistic	0.01	True	(50, 50)	invscaling	500	lbfgs	0.42906976744186054	0.4300458127470511	0.4149025892408245	0.41561165895863483	0.5804477021093591
logistic	0.01	True	(50, 50)	constant	1000	lbfgs	0.42906976744186054	0.4300458127470511	0.4149025892408245	0.41561165895863483	0.5804477021093591
logistic	0.01	True	(50, 50)	constant	500	lbfgs	0.42906976744186054	0.4300458127470511	0.4149025892408245	0.41561165895863483	0.5804477021093591
relu	0.001	True	(50, 50)	constant	1000	lbfgs	0.4337209302325581	0.4260212489895152	0.4193715434891906	0.41557862452030225	0.5827121105484285
relu	0.001	True	(50, 50)	adaptive	1000	lbfgs	0.4337209302325581	0.4260212489895152	0.4193715434891906	0.41557862452030225	0.5827121105484285
relu	0.001	True	(50, 50)	adaptive	500	lbfgs	0.4337209302325581	0.4260212489895152	0.4193715434891906	0.41557862452030225	0.5827121105484285
relu	0.001	True	(50, 50)	invscaling	1000	lbfgs	0.4337209302325581	0.4260212489895152	0.4193715434891906	0.41557862452030225	0.5827121105484285
relu	0.001	True	(50, 50)	constant	500	lbfgs	0.4337209302325581	0.4260212489895152	0.4193715434891906	0.41557862452030225	0.5827121105484285
relu	0.001	True	(50, 50)	invscaling	500	lbfgs	0.4337209302325581	0.4260212489895152	0.4193715434891906	0.41557862452030225	0.5827121105484285
logistic	0.1	True	(50,)	invscaling	1000	lbfgs	0.4312896405919663	0.42566947113773745	0.41784942182001006	0.4154127685905518	0.5989297788663301
logistic	0.1	True	(50,)	constant	500	lbfgs	0.4312896405919663	0.42566947113773745	0.41784942182001006	0.4154127685905518	0.5989297788663301
logistic	0.1	True	(50,)	constant	1000	lbfgs	0.4312896405919663	0.42566947113773745	0.41784942182001006	0.4154127685905518	0.5989297788663301
logistic	0.1	True	(50,)	adaptive	1000	lbfgs	0.4312896405919663	0.42566947113773745	0.41784942182001006	0.4154127685905518	0.5989297788663301
logistic	0.1	True	(50,)	adaptive	500	lbfgs	0.4312896405919663	0.42566947113773745	0.41784942182001006	0.4154127685905518	0.5989297788663301
logistic	0.1	True	(50,)	invscaling	500	lbfgs	0.4312896405919663	0.42566947113773745	0.41784942182001006	0.4154127685905518	0.5989297788663301
relu	0.01	True	(50,)	constant	1000	lbfgs	0.43572938689217766	0.4239000032188887	0.4199283559577677	0.415152061186038	0.5854848061916883
relu	0.01	True	(50,)	invscaling	500	lbfgs	0.43572938689217766	0.4239000032188887	0.4199283559577677	0.415152061186038	0.5854848061916883
relu	0.01	True	(50,)	constant	500	lbfgs	0.43572938689217766	0.4239000032188887	0.4199283559577677	0.415152061186038	0.5854848061916883
relu	0.01	True	(50,)	adaptive	500	lbfgs	0.43572938689217766	0.4239000032188887	0.4199283559577677	0.415152061186038	0.5854848061916883
relu	0.01	True	(50,)	adaptive	1000	lbfgs	0.43572938689217766	0.4239000032188887	0.4199283559577677	0.415152061186038	0.5854848061916883
relu	0.01	True	(50,)	invscaling	1000	lbfgs	0.43572938689217766	0.4239000032188887	0.4199283559577677	0.415152061186038	0.5854848061916883
relu	0.001	True	(50,)	invscaling	500	lbfgs	0.43572938689217766	0.42376130176439775	0.4199283559577677	0.41501005286755904	0.5875289386596885
relu	0.001	True	(50,)	adaptive	1000	lbfgs	0.43572938689217766	0.42376130176439775	0.4199283559577677	0.41501005286755904	0.5875289386596885
relu	0.001	True	(50,)	constant	500	lbfgs	0.43572938689217766	0.42376130176439775	0.4199283559577677	0.41501005286755904	0.5875289386596885
relu	0.001	True	(50,)	adaptive	500	lbfgs	0.43572938689217766	0.42376130176439775	0.4199283559577677	0.41501005286755904	0.5875289386596885
relu	0.001	True	(50,)	constant	1000	lbfgs	0.43572938689217766	0.42376130176439775	0.4199283559577677	0.41501005286755904	0.5875289386596885
relu	0.001	True	(50,)	invscaling	1000	lbfgs	0.43572938689217766	0.42376130176439775	0.4199283559577677	0.41501005286755904	0.5875289386596885
tanh	0.1	True	(100,)	adaptive	1000	lbfgs	0.4312896405919662	0.423421790198106	0.4159062342885872	0.4129909825871064	0.5895029145765053
tanh	0.1	True	(100,)	adaptive	500	lbfgs	0.4312896405919662	0.423421790198106	0.4159062342885872	0.4129909825871064	0.5895029145765053
tanh	0.1	True	(100,)	invscaling	1000	lbfgs	0.4312896405919662	0.423421790198106	0.4159062342885872	0.4129909825871064	0.5895029145765053
tanh	0.1	True	(100,)	invscaling	500	lbfgs	0.4312896405919662	0.423421790198106	0.4159062342885872	0.4129909825871064	0.5895029145765053
tanh	0.1	True	(100,)	constant	1000	lbfgs	0.4312896405919662	0.423421790198106	0.4159062342885872	0.4129909825871064	0.5895029145765053
tanh	0.1	True	(100,)	constant	500	lbfgs	0.4312896405919662	0.423421790198106	0.4159062342885872	0.4129909825871064	0.5895029145765053
