C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
1.0	balanced	0.01	rbf	0.4732317073170732	0.4972033479076822	0.4776760820878468	0.4665711022022306	0.6736910732553306
1.0	balanced	0.1	rbf	0.47323170731707326	0.5057272019595348	0.4683232208967503	0.4631719673392899	0.6491877684691664
0.1		0.01	linear	0.4782926829268293	0.46404189377873595	0.46459161753279404	0.4523915232623665	0.6396417184057601
0.1		1000.0	linear	0.4782926829268293	0.46404189377873595	0.46459161753279404	0.4523915232623665	0.6396417184057601
0.1		100.0	linear	0.4782926829268293	0.46404189377873595	0.46459161753279404	0.4523915232623665	0.6396417184057601
0.1		1.0	linear	0.4782926829268293	0.46404189377873595	0.46459161753279404	0.4523915232623665	0.6396417184057601
0.1		0.1	linear	0.4782926829268293	0.46404189377873595	0.46459161753279404	0.4523915232623665	0.6396417184057601
0.1	balanced	1000.0	linear	0.4585975609756098	0.4546895976114242	0.4534545111750994	0.4450458214024458	0.6406760308526336
0.1	balanced	100.0	linear	0.4585975609756098	0.4546895976114242	0.4534545111750994	0.4450458214024458	0.6406760308526336
0.1	balanced	1.0	linear	0.4585975609756098	0.4546895976114242	0.4534545111750994	0.4450458214024458	0.6406760308526336
0.1	balanced	0.01	linear	0.4585975609756098	0.4546895976114242	0.4534545111750994	0.4450458214024458	0.6406760308526336
0.1	balanced	0.1	linear	0.4585975609756098	0.4546895976114242	0.4534545111750994	0.4450458214024458	0.6406760308526336
0.01	balanced	0.1	linear	0.4558536585365854	0.4606666432982222	0.4542158005393301	0.44179451546510384	0.6636520708904093
0.01	balanced	1.0	linear	0.4558536585365854	0.4606666432982222	0.4542158005393301	0.44179451546510384	0.6636520708904093
0.01	balanced	100.0	linear	0.4558536585365854	0.4606666432982222	0.4542158005393301	0.44179451546510384	0.6636520708904093
0.01	balanced	1000.0	linear	0.4558536585365854	0.4606666432982222	0.4542158005393301	0.44179451546510384	0.6636520708904093
0.01	balanced	0.01	linear	0.4558536585365854	0.4606666432982222	0.4542158005393301	0.44179451546510384	0.6636520708904093
100.0	balanced	0.01	rbf	0.4434146341463414	0.4306287639375874	0.4317839023721376	0.42712777589082007	0.6287088976454542
1000.0		0.01	rbf	0.4434146341463414	0.4306287639375874	0.4317839023721376	0.42712777589082007	0.6287088976454542
100.0		0.01	rbf	0.4434146341463414	0.4306287639375874	0.4317839023721376	0.42712777589082007	0.6287088976454542
1000.0	balanced	0.01	rbf	0.4434146341463414	0.4306287639375874	0.4317839023721376	0.42712777589082007	0.6287088976454542
10.0	balanced	0.01	rbf	0.4485975609756097	0.42846543735475634	0.4370369418163536	0.4267376657519681	0.6380435823394491
10.0		0.01	rbf	0.4508536585365854	0.4301745476745477	0.4374474381827323	0.4262577669212595	0.640450915769828
1.0		1.0	linear	0.44109756097560976	0.42682630793698906	0.42912867361396767	0.42239842612300693	0.6262274067358198
1.0		100.0	linear	0.44109756097560976	0.42682630793698906	0.42912867361396767	0.42239842612300693	0.6262274067358198
1.0		1000.0	linear	0.44109756097560976	0.42682630793698906	0.42912867361396767	0.42239842612300693	0.6262274067358198
1.0		0.01	linear	0.44109756097560976	0.42682630793698906	0.42912867361396767	0.42239842612300693	0.6262274067358198
1.0		0.1	linear	0.44109756097560976	0.42682630793698906	0.42912867361396767	0.42239842612300693	0.6262274067358198
1.0	balanced	1.0	linear	0.44103658536585366	0.42526646283999225	0.42900612459435983	0.42146934549970083	0.6275450350802612
1.0	balanced	0.01	linear	0.44103658536585366	0.42526646283999225	0.42900612459435983	0.42146934549970083	0.6275450350802612
1.0	balanced	100.0	linear	0.44103658536585366	0.42526646283999225	0.42900612459435983	0.42146934549970083	0.6275450350802612
1.0	balanced	0.1	linear	0.44103658536585366	0.42526646283999225	0.42900612459435983	0.42146934549970083	0.6275450350802612
1.0	balanced	1000.0	linear	0.44103658536585366	0.42526646283999225	0.42900612459435983	0.42146934549970083	0.6275450350802612
10.0	balanced	1.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
10.0	balanced	0.01	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
10.0	balanced	100.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
10.0	balanced	1000.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
10.0		1000.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
100.0		0.01	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
10.0		0.1	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
10.0	balanced	0.1	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
10.0		0.01	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1000.0		0.01	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
100.0		0.1	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1000.0	balanced	1000.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1000.0	balanced	100.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1000.0	balanced	1.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1000.0	balanced	0.1	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1000.0	balanced	0.01	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1000.0		1000.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1000.0		100.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1000.0		1.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1000.0		0.1	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
10.0		100.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
100.0	balanced	1000.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
100.0	balanced	100.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
100.0	balanced	1.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
100.0	balanced	0.1	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
100.0	balanced	0.01	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
100.0		1000.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
10.0		1.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
100.0		100.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
100.0		1.0	linear	0.43621951219512195	0.4233907456778974	0.4243901115224644	0.41833119923225065	0.626377459913679
1.0		0.01	rbf	0.4683536585365854	0.4130646745230078	0.42811143105260746	0.38357583554017	0.662825560769282
0.01		0.01	linear	0.46573170731707314	0.3880049614853536	0.4166609534256593	0.3448130855608601	0.652625722747693
0.01		1000.0	linear	0.46573170731707314	0.3880049614853536	0.4166609534256593	0.3448130855608601	0.652625722747693
0.01		0.1	linear	0.46573170731707314	0.3880049614853536	0.4166609534256593	0.3448130855608601	0.652625722747693
0.01		1.0	linear	0.46573170731707314	0.3880049614853536	0.4166609534256593	0.3448130855608601	0.652625722747693
0.01		100.0	linear	0.46573170731707314	0.3880049614853536	0.4166609534256593	0.3448130855608601	0.652625722747693
10.0	balanced	0.1	rbf	0.40896341463414637	0.3544328510995178	0.3716497554732849	0.34047327447173575	0.6215535131805628
1000.0		0.1	rbf	0.40896341463414637	0.3544328510995178	0.3716497554732849	0.34047327447173575	0.6215535131805628
100.0		0.1	rbf	0.40896341463414637	0.3544328510995178	0.3716497554732849	0.34047327447173575	0.6215535131805628
10.0		0.1	rbf	0.40896341463414637	0.3544328510995178	0.3716497554732849	0.34047327447173575	0.6215535131805628
100.0	balanced	0.1	rbf	0.40896341463414637	0.3544328510995178	0.3716497554732849	0.34047327447173575	0.6215535131805628
1000.0	balanced	0.1	rbf	0.40896341463414637	0.3544328510995178	0.3716497554732849	0.34047327447173575	0.6215535131805628
1.0		0.1	rbf	0.4286585365853659	0.33129562163664594	0.37725215960510083	0.31114602859665647	0.642972074466805
0.01		1.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.4952695160700992
1000.0	balanced	100.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5
0.1		0.1	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.6313658311007981
100.0	balanced	1.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5153997041223006
0.1		0.01	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.6375042390700691
100.0	balanced	100.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5
100.0	balanced	1000.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5
1000.0		1.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5153997041223006
0.01		0.1	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.6325603066967909
0.01		1000.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5
1000.0		100.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5
1000.0	balanced	1.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5153997041223006
1000.0		1000.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5
0.01		100.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5
10.0		1.0	rbf	0.4083536585365854	0.13611788617886178	0.33333333333333337	0.19328205571399765	0.5153997041223006
