max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
6	sqrt	8	4	200	0.5094871794871796	0.5069459853012485	0.5074440673705378	0.49575429145291217	0.6782152547834573
6	sqrt	8	8	200	0.5094871794871796	0.5069459853012485	0.5074440673705378	0.49575429145291217	0.6782152547834573
6	sqrt	8	2	200	0.5094871794871796	0.5069459853012485	0.5074440673705378	0.49575429145291217	0.6782152547834573
6	sqrt	8	10	200	0.5094871794871796	0.5069459853012485	0.5074440673705378	0.49575429145291217	0.6782152547834573
6	sqrt	10	2	1000	0.5095512820512821	0.5045446804657331	0.5081796471502354	0.49056078025612343	0.6792247524409564
6	sqrt	10	4	1000	0.5095512820512821	0.5045446804657331	0.5081796471502354	0.49056078025612343	0.6792247524409564
6	sqrt	10	8	1000	0.5095512820512821	0.5045446804657331	0.5081796471502354	0.49056078025612343	0.6792247524409564
6	sqrt	10	10	1000	0.5095512820512821	0.5045446804657331	0.5081796471502354	0.49056078025612343	0.6792247524409564
8	log2	10	2	1000	0.5095512820512822	0.5043032893032893	0.507362653686183	0.4899720100954942	0.6785389926058554
8	log2	10	8	1000	0.5095512820512822	0.5043032893032893	0.507362653686183	0.4899720100954942	0.6785389926058554
8	log2	10	4	1000	0.5095512820512822	0.5043032893032893	0.507362653686183	0.4899720100954942	0.6785389926058554
8	log2	10	10	1000	0.5095512820512822	0.5043032893032893	0.507362653686183	0.4899720100954942	0.6785389926058554
10	sqrt	10	2	1000	0.5069871794871795	0.5068581540292068	0.506096313816902	0.48983960106655455	0.6800821352621981
10	sqrt	10	8	1000	0.5069871794871795	0.5068581540292068	0.506096313816902	0.48983960106655455	0.6800821352621981
10	sqrt	10	4	1000	0.5069871794871795	0.5068581540292068	0.506096313816902	0.48983960106655455	0.6800821352621981
12	sqrt	10	2	1000	0.5069871794871795	0.5068581540292068	0.506096313816902	0.48983960106655455	0.6799071822769805
12	sqrt	10	4	1000	0.5069871794871795	0.5068581540292068	0.506096313816902	0.48983960106655455	0.6799071822769805
12	sqrt	10	8	1000	0.5069871794871795	0.5068581540292068	0.506096313816902	0.48983960106655455	0.6799071822769805
12	sqrt	10	10	1000	0.5069871794871795	0.5068581540292068	0.506096313816902	0.48983960106655455	0.6799071822769805
10	sqrt	10	10	1000	0.5069871794871795	0.5068581540292068	0.506096313816902	0.48983960106655455	0.6800821352621981
8	sqrt	10	2	1000	0.504423076923077	0.502940025374236	0.5040129804835687	0.48811691199092433	0.6802192310549048
8	sqrt	10	10	1000	0.504423076923077	0.502940025374236	0.5040129804835687	0.48811691199092433	0.6802192310549048
8	sqrt	10	8	1000	0.504423076923077	0.502940025374236	0.5040129804835687	0.48811691199092433	0.6802192310549048
8	sqrt	10	4	1000	0.504423076923077	0.502940025374236	0.5040129804835687	0.48811691199092433	0.6802192310549048
12	log2	10	4	1000	0.5095512820512822	0.5016114903614903	0.5066682092417387	0.48805572266594466	0.6798420381810719
12	log2	10	2	1000	0.5095512820512822	0.5016114903614903	0.5066682092417387	0.48805572266594466	0.6798420381810719
10	log2	10	2	1000	0.5095512820512822	0.5016114903614903	0.5066682092417387	0.48805572266594466	0.6795413152849679
12	log2	10	8	1000	0.5095512820512822	0.5016114903614903	0.5066682092417387	0.48805572266594466	0.6798420381810719
12	log2	10	10	1000	0.5095512820512822	0.5016114903614903	0.5066682092417387	0.48805572266594466	0.6798420381810719
10	log2	10	8	1000	0.5095512820512822	0.5016114903614903	0.5066682092417387	0.48805572266594466	0.6795413152849679
10	log2	10	10	1000	0.5095512820512822	0.5016114903614903	0.5066682092417387	0.48805572266594466	0.6795413152849679
10	log2	10	4	1000	0.5095512820512822	0.5016114903614903	0.5066682092417387	0.48805572266594466	0.6795413152849679
12	log2	8	2	200	0.509551282051282	0.49947661815308864	0.5057286667580785	0.48721555336710526	0.6796331026229029
12	log2	8	4	200	0.509551282051282	0.49947661815308864	0.5057286667580785	0.48721555336710526	0.6796331026229029
12	log2	8	8	200	0.509551282051282	0.49947661815308864	0.5057286667580785	0.48721555336710526	0.6796331026229029
12	log2	8	10	200	0.509551282051282	0.49947661815308864	0.5057286667580785	0.48721555336710526	0.6796331026229029
10	log2	8	2	200	0.509551282051282	0.49686924186924186	0.5057286667580785	0.48706504448319965	0.6796826756715431
10	log2	8	4	200	0.509551282051282	0.49686924186924186	0.5057286667580785	0.48706504448319965	0.6796826756715431
10	log2	8	8	200	0.509551282051282	0.49686924186924186	0.5057286667580785	0.48706504448319965	0.6796826756715431
10	log2	8	10	200	0.509551282051282	0.49686924186924186	0.5057286667580785	0.48706504448319965	0.6796826756715431
8	sqrt	10	8	200	0.5018589743589743	0.49610761314708685	0.5016411856117738	0.4866946273336126	0.675745047049361
8	sqrt	10	4	200	0.5018589743589743	0.49610761314708685	0.5016411856117738	0.4866946273336126	0.675745047049361
8	sqrt	10	2	200	0.5018589743589743	0.49610761314708685	0.5016411856117738	0.4866946273336126	0.675745047049361
8	sqrt	10	10	200	0.5018589743589743	0.49610761314708685	0.5016411856117738	0.4866946273336126	0.675745047049361
10	sqrt	10	8	600	0.5018589743589744	0.4993942290652817	0.5020521961698432	0.484324501812897	0.6790698955541619
10	sqrt	10	10	600	0.5018589743589744	0.4993942290652817	0.5020521961698432	0.484324501812897	0.6790698955541619
10	sqrt	10	4	600	0.5018589743589744	0.4993942290652817	0.5020521961698432	0.484324501812897	0.6790698955541619
10	sqrt	10	2	600	0.5018589743589744	0.4993942290652817	0.5020521961698432	0.484324501812897	0.6790698955541619
8	log2	10	4	200	0.5095512820512821	0.49116192358839417	0.5040872526166644	0.4836745456575892	0.6804997116126035
8	log2	10	10	200	0.5095512820512821	0.49116192358839417	0.5040872526166644	0.4836745456575892	0.6804997116126035
8	log2	10	8	200	0.5095512820512821	0.49116192358839417	0.5040872526166644	0.4836745456575892	0.6804997116126035
8	log2	10	2	200	0.5095512820512821	0.49116192358839417	0.5040872526166644	0.4836745456575892	0.6804997116126035
8	sqrt	4	10	200	0.5042948717948719	0.4894544997486173	0.4983821244115362	0.4828467597406146	0.6693249663211533
8	sqrt	10	2	600	0.49929487179487186	0.4971552984052985	0.49996886283650993	0.4827300904207227	0.6786673382337107
12	sqrt	10	8	600	0.49929487179487186	0.4971552984052985	0.49996886283650993	0.4827300904207227	0.6792799582328846
12	sqrt	10	4	600	0.49929487179487186	0.4971552984052985	0.49996886283650993	0.4827300904207227	0.6792799582328846
8	sqrt	10	4	600	0.49929487179487186	0.4971552984052985	0.49996886283650993	0.4827300904207227	0.6786673382337107
12	sqrt	10	2	600	0.49929487179487186	0.4971552984052985	0.49996886283650993	0.4827300904207227	0.6792799582328846
12	sqrt	10	10	600	0.49929487179487186	0.4971552984052985	0.49996886283650993	0.4827300904207227	0.6792799582328846
8	sqrt	10	10	600	0.49929487179487186	0.4971552984052985	0.49996886283650993	0.4827300904207227	0.6786673382337107
8	sqrt	10	8	600	0.49929487179487186	0.4971552984052985	0.49996886283650993	0.4827300904207227	0.6786673382337107
12	log2	10	10	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6772109984651791
12	log2	10	2	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6772109984651791
10	log2	10	10	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6777207086622412
12	log2	10	4	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6772109984651791
8	log2	10	8	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6787644803647982
10	log2	10	8	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6777207086622412
10	log2	10	2	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6777207086622412
10	log2	10	4	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6777207086622412
8	log2	10	2	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6787644803647982
12	log2	10	8	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6772109984651791
8	log2	10	10	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6787644803647982
8	log2	10	4	600	0.5044230769230769	0.4963168167115536	0.5018070981306275	0.4826003921165844	0.6787644803647982
6	sqrt	10	10	200	0.4967307692307692	0.48889375974902294	0.49595565382330087	0.48055343460214406	0.675903442663918
6	sqrt	10	8	200	0.4967307692307692	0.48889375974902294	0.49595565382330087	0.48055343460214406	0.675903442663918
6	sqrt	10	4	200	0.4967307692307692	0.48889375974902294	0.49595565382330087	0.48055343460214406	0.675903442663918
6	sqrt	10	2	200	0.4967307692307692	0.48889375974902294	0.49595565382330087	0.48055343460214406	0.675903442663918
6	log2	10	4	200	0.504423076923077	0.4853028697881639	0.4999205859499978	0.4799541735247107	0.6778219679751558
6	log2	10	8	200	0.504423076923077	0.4853028697881639	0.4999205859499978	0.4799541735247107	0.6778219679751558
6	log2	10	10	200	0.504423076923077	0.4853028697881639	0.4999205859499978	0.4799541735247107	0.6778219679751558
6	log2	10	2	200	0.504423076923077	0.4853028697881639	0.4999205859499978	0.4799541735247107	0.6778219679751558
6	sqrt	10	4	600	0.4967307692307692	0.49308612683612674	0.49731363407834	0.4786715062027649	0.6772176744069183
6	sqrt	10	10	600	0.4967307692307692	0.49308612683612674	0.49731363407834	0.4786715062027649	0.6772176744069183
6	sqrt	10	2	600	0.4967307692307692	0.49308612683612674	0.49731363407834	0.4786715062027649	0.6772176744069183
6	sqrt	10	8	600	0.4967307692307692	0.49308612683612674	0.49731363407834	0.4786715062027649	0.6772176744069183
8	log2	8	10	200	0.5018589743589743	0.4881643356643356	0.4980897778691896	0.4777762081785644	0.6816277824079985
8	log2	8	8	200	0.5018589743589743	0.4881643356643356	0.4980897778691896	0.4777762081785644	0.6816277824079985
8	log2	8	2	200	0.5018589743589743	0.4881643356643356	0.4980897778691896	0.4777762081785644	0.6816277824079985
8	log2	8	4	200	0.5018589743589743	0.4881643356643356	0.4980897778691896	0.4777762081785644	0.6816277824079985
12	sqrt	10	10	200	0.4916025641025641	0.4859854670613184	0.4909719936925819	0.4759434295381314	0.6751263633634995
10	sqrt	10	2	200	0.4916025641025641	0.4859854670613184	0.4909719936925819	0.4759434295381314	0.6744395133261164
10	sqrt	10	4	200	0.4916025641025641	0.4859854670613184	0.4909719936925819	0.4759434295381314	0.6744395133261164
12	sqrt	10	8	200	0.4916025641025641	0.4859854670613184	0.4909719936925819	0.4759434295381314	0.6751263633634995
10	sqrt	10	8	200	0.4916025641025641	0.4859854670613184	0.4909719936925819	0.4759434295381314	0.6744395133261164
12	sqrt	10	2	200	0.4916025641025641	0.4859854670613184	0.4909719936925819	0.4759434295381314	0.6751263633634995
12	sqrt	10	4	200	0.4916025641025641	0.4859854670613184	0.4909719936925819	0.4759434295381314	0.6751263633634995
10	sqrt	10	10	200	0.4916025641025641	0.4859854670613184	0.4909719936925819	0.4759434295381314	0.6744395133261164
8	sqrt	8	4	200	0.49423076923076925	0.48705582744282444	0.492786461904109	0.47557997697158677	0.6782542382328519
8	sqrt	8	8	200	0.49423076923076925	0.48705582744282444	0.492786461904109	0.47557997697158677	0.6782542382328519
8	sqrt	8	10	200	0.49423076923076925	0.48705582744282444	0.492786461904109	0.47557997697158677	0.6782542382328519
8	sqrt	8	2	200	0.49423076923076925	0.48705582744282444	0.492786461904109	0.47557997697158677	0.6782542382328519
6	sqrt	2	8	600	0.491474358974359	0.48086676123440836	0.4885990561725856	0.4747100992621247	0.6643991488805724
10	log2	8	10	1000	0.49929487179487175	0.47854150479150476	0.4963740915946798	0.474562571224798	0.676598093719778
10	log2	8	2	1000	0.49929487179487175	0.47854150479150476	0.4963740915946798	0.474562571224798	0.676598093719778
