mlp__activation	mlp__alpha	mlp__early_stopping	mlp__hidden_layer_sizes	mlp__learning_rate	mlp__max_iter	mlp__solver	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
logistic	0.1	True	(50,)	adaptive	1000	sgd	0.441280487804878	0.4564524437550753	0.4403968988527812	0.4366712279621311	0.5998177266143007
logistic	0.1	True	(50,)	adaptive	500	sgd	0.441280487804878	0.4564524437550753	0.4403968988527812	0.4366712279621311	0.5998177266143007
logistic	0.001	True	(50,)	adaptive	500	sgd	0.441280487804878	0.45667680272943423	0.4403968988527812	0.4365630275205973	0.5984702796939372
logistic	0.001	True	(50,)	adaptive	1000	sgd	0.441280487804878	0.45667680272943423	0.4403968988527812	0.4365630275205973	0.5984702796939372
logistic	0.01	True	(50,)	adaptive	1000	sgd	0.441280487804878	0.45667680272943423	0.4403968988527812	0.4365630275205973	0.5983710733447308
logistic	0.01	True	(50,)	adaptive	500	sgd	0.441280487804878	0.45667680272943423	0.4403968988527812	0.4365630275205973	0.5983710733447308
identity	0.01	True	(50, 50)	adaptive	500	lbfgs	0.4581707317073171	0.4494965551665646	0.4436091686091686	0.43635031958887793	0.5994413572326132
identity	0.01	True	(50, 50)	invscaling	500	lbfgs	0.4581707317073171	0.4494965551665646	0.4436091686091686	0.43635031958887793	0.5994413572326132
identity	0.01	True	(50, 50)	constant	500	lbfgs	0.4581707317073171	0.4494965551665646	0.4436091686091686	0.43635031958887793	0.5994413572326132
identity	0.001	True	(50,)	adaptive	500	lbfgs	0.4529878048780488	0.44375529391514046	0.44201631701631705	0.4342702462050193	0.5920772434080004
identity	0.001	True	(50,)	invscaling	500	lbfgs	0.4529878048780488	0.44375529391514046	0.44201631701631705	0.4342702462050193	0.5920772434080004
identity	0.001	True	(50,)	constant	500	lbfgs	0.4529878048780488	0.44375529391514046	0.44201631701631705	0.4342702462050193	0.5920772434080004
tanh	0.01	True	(100, 100)	adaptive	500	adam	0.4509756097560976	0.4368237736349192	0.43805361305361296	0.4340501574693388	0.6184495492663789
tanh	0.01	True	(100, 100)	invscaling	500	adam	0.4509756097560976	0.4368237736349192	0.43805361305361296	0.4340501574693388	0.6184495492663789
tanh	0.01	True	(100, 100)	adaptive	1000	adam	0.4509756097560976	0.4368237736349192	0.43805361305361296	0.4340501574693388	0.6184495492663789
tanh	0.01	True	(100, 100)	constant	500	adam	0.4509756097560976	0.4368237736349192	0.43805361305361296	0.4340501574693388	0.6184495492663789
tanh	0.01	True	(100, 100)	invscaling	1000	adam	0.4509756097560976	0.4368237736349192	0.43805361305361296	0.4340501574693388	0.6184495492663789
tanh	0.01	True	(100, 100)	constant	1000	adam	0.4509756097560976	0.4368237736349192	0.43805361305361296	0.4340501574693388	0.6184495492663789
identity	0.001	True	(50,)	invscaling	1000	lbfgs	0.4504878048780488	0.4422536501340849	0.438986013986014	0.4323542913036821	0.5911065447049868
identity	0.001	True	(50,)	constant	1000	lbfgs	0.4504878048780488	0.4422536501340849	0.438986013986014	0.4323542913036821	0.5911065447049868
identity	0.001	True	(50,)	adaptive	1000	lbfgs	0.4504878048780488	0.4422536501340849	0.438986013986014	0.4323542913036821	0.5911065447049868
identity	0.1	True	(50, 50)	invscaling	500	lbfgs	0.44573170731707323	0.44731711915535444	0.4352852621234975	0.4318043857597324	0.6018585106227061
identity	0.1	True	(50, 50)	adaptive	500	lbfgs	0.44573170731707323	0.44731711915535444	0.4352852621234975	0.4318043857597324	0.6018585106227061
identity	0.1	True	(50, 50)	constant	500	lbfgs	0.44573170731707323	0.44731711915535444	0.4352852621234975	0.4318043857597324	0.6018585106227061
relu	0.01	True	(50,)	constant	500	lbfgs	0.4404878048780487	0.44147061300699064	0.43153880433292197	0.42902145645015316	0.5911061327788282
relu	0.01	True	(50,)	adaptive	500	lbfgs	0.4404878048780487	0.44147061300699064	0.43153880433292197	0.42902145645015316	0.5911061327788282
relu	0.01	True	(50,)	invscaling	500	lbfgs	0.4404878048780487	0.44147061300699064	0.43153880433292197	0.42902145645015316	0.5911061327788282
relu	0.1	True	(100, 100)	invscaling	1000	lbfgs	0.4457926829268293	0.4375140770535507	0.43272144522144523	0.4277397232866109	0.6111559245967915
relu	0.1	True	(100, 100)	adaptive	1000	lbfgs	0.4457926829268293	0.4375140770535507	0.43272144522144523	0.4277397232866109	0.6111559245967915
relu	0.1	True	(100, 100)	constant	1000	lbfgs	0.4457926829268293	0.4375140770535507	0.43272144522144523	0.4277397232866109	0.6111559245967915
tanh	0.001	True	(100, 100)	constant	1000	adam	0.4408536585365853	0.4328613380083969	0.4297128525069701	0.42701118754350026	0.6128624007310812
tanh	0.001	True	(100, 100)	adaptive	1000	adam	0.4408536585365853	0.4328613380083969	0.4297128525069701	0.42701118754350026	0.6128624007310812
tanh	0.001	True	(100, 100)	invscaling	500	adam	0.4408536585365853	0.4328613380083969	0.4297128525069701	0.42701118754350026	0.6128624007310812
tanh	0.001	True	(100, 100)	invscaling	1000	adam	0.4408536585365853	0.4328613380083969	0.4297128525069701	0.42701118754350026	0.6128624007310812
tanh	0.001	True	(100, 100)	adaptive	500	adam	0.4408536585365853	0.4328613380083969	0.4297128525069701	0.42701118754350026	0.6128624007310812
tanh	0.001	True	(100, 100)	constant	500	adam	0.4408536585365853	0.4328613380083969	0.4297128525069701	0.42701118754350026	0.6128624007310812
relu	0.1	True	(50, 50)	adaptive	1000	lbfgs	0.4384146341463414	0.43769025873245815	0.4294271904566022	0.42661579947074635	0.61144107009815
relu	0.1	True	(50, 50)	invscaling	1000	lbfgs	0.4384146341463414	0.43769025873245815	0.4294271904566022	0.42661579947074635	0.61144107009815
relu	0.1	True	(50, 50)	constant	1000	lbfgs	0.4384146341463414	0.43769025873245815	0.4294271904566022	0.42661579947074635	0.61144107009815
logistic	0.01	True	(50,)	invscaling	1000	lbfgs	0.43829268292682927	0.4362201052874427	0.4270284862196626	0.42512801688210855	0.5862304258846108
logistic	0.01	True	(50,)	adaptive	1000	lbfgs	0.43829268292682927	0.4362201052874427	0.4270284862196626	0.42512801688210855	0.5862304258846108
logistic	0.01	True	(50,)	constant	1000	lbfgs	0.43829268292682927	0.4362201052874427	0.4270284862196626	0.42512801688210855	0.5862304258846108
logistic	0.1	True	(50,)	constant	500	adam	0.44353658536585366	0.4277239920556652	0.43353101147218787	0.4224978878372717	0.6333728039424134
logistic	0.1	True	(50,)	adaptive	500	adam	0.44353658536585366	0.4277239920556652	0.43353101147218787	0.4224978878372717	0.6333728039424134
logistic	0.1	True	(50,)	constant	1000	adam	0.44353658536585366	0.4277239920556652	0.43353101147218787	0.4224978878372717	0.6333728039424134
logistic	0.1	True	(50,)	invscaling	500	adam	0.44353658536585366	0.4277239920556652	0.43353101147218787	0.4224978878372717	0.6333728039424134
logistic	0.1	True	(50,)	invscaling	1000	adam	0.44353658536585366	0.4277239920556652	0.43353101147218787	0.4224978878372717	0.6333728039424134
logistic	0.1	True	(50,)	adaptive	1000	adam	0.44353658536585366	0.4277239920556652	0.43353101147218787	0.4224978878372717	0.6333728039424134
logistic	0.1	True	(100,)	invscaling	500	lbfgs	0.44573170731707323	0.4275127595715832	0.4299048174048174	0.421848873245115	0.6041064807705384
logistic	0.1	True	(100,)	adaptive	500	lbfgs	0.44573170731707323	0.4275127595715832	0.4299048174048174	0.421848873245115	0.6041064807705384
logistic	0.1	True	(100,)	constant	500	lbfgs	0.44573170731707323	0.4275127595715832	0.4299048174048174	0.421848873245115	0.6041064807705384
identity	0.001	True	(50, 50)	invscaling	500	lbfgs	0.4382317073170731	0.4322484673049688	0.42440982220393986	0.41928223840181306	0.5837180628864062
identity	0.001	True	(50, 50)	adaptive	500	lbfgs	0.4382317073170731	0.4322484673049688	0.42440982220393986	0.41928223840181306	0.5837180628864062
identity	0.001	True	(50, 50)	constant	500	lbfgs	0.4382317073170731	0.4322484673049688	0.42440982220393986	0.41928223840181306	0.5837180628864062
logistic	0.001	True	(50,)	invscaling	1000	adam	0.44121951219512195	0.42774842709625316	0.432570615658851	0.4192373437838047	0.62428518093296
logistic	0.001	True	(50,)	adaptive	500	adam	0.44121951219512195	0.42774842709625316	0.432570615658851	0.4192373437838047	0.62428518093296
logistic	0.001	True	(50,)	adaptive	1000	adam	0.44121951219512195	0.42774842709625316	0.432570615658851	0.4192373437838047	0.62428518093296
logistic	0.001	True	(50,)	constant	500	adam	0.44121951219512195	0.42774842709625316	0.432570615658851	0.4192373437838047	0.62428518093296
logistic	0.001	True	(50,)	invscaling	500	adam	0.44121951219512195	0.42774842709625316	0.432570615658851	0.4192373437838047	0.62428518093296
logistic	0.001	True	(50,)	constant	1000	adam	0.44121951219512195	0.42774842709625316	0.432570615658851	0.4192373437838047	0.62428518093296
identity	0.001	True	(100, 100)	constant	1000	adam	0.43603658536585366	0.4265020525856439	0.42486116824352116	0.41918581376190034	0.5899371861118355
identity	0.001	True	(100, 100)	invscaling	1000	adam	0.43603658536585366	0.4265020525856439	0.42486116824352116	0.41918581376190034	0.5899371861118355
identity	0.001	True	(100, 100)	adaptive	1000	adam	0.43603658536585366	0.4265020525856439	0.42486116824352116	0.41918581376190034	0.5899371861118355
identity	0.001	True	(100, 100)	invscaling	500	adam	0.43603658536585366	0.4265020525856439	0.42486116824352116	0.41918581376190034	0.5899371861118355
identity	0.001	True	(100, 100)	adaptive	500	adam	0.43603658536585366	0.4265020525856439	0.42486116824352116	0.41918581376190034	0.5899371861118355
identity	0.001	True	(100, 100)	constant	500	adam	0.43603658536585366	0.4265020525856439	0.42486116824352116	0.41918581376190034	0.5899371861118355
identity	0.1	True	(50,)	invscaling	1000	lbfgs	0.4360975609756098	0.4264987028222323	0.42645059189176837	0.41889348739141835	0.6042817459016987
identity	0.1	True	(50,)	adaptive	1000	lbfgs	0.4360975609756098	0.4264987028222323	0.42645059189176837	0.41889348739141835	0.6042817459016987
identity	0.1	True	(50,)	constant	1000	lbfgs	0.4360975609756098	0.4264987028222323	0.42645059189176837	0.41889348739141835	0.6042817459016987
identity	0.1	True	(50, 50)	constant	1000	lbfgs	0.43585365853658536	0.4275344834903659	0.42862705105352167	0.4185194919931101	0.5895485733341047
identity	0.1	True	(50, 50)	invscaling	1000	lbfgs	0.43585365853658536	0.4275344834903659	0.42862705105352167	0.4185194919931101	0.5895485733341047
identity	0.1	True	(50, 50)	adaptive	1000	lbfgs	0.43585365853658536	0.4275344834903659	0.42862705105352167	0.4185194919931101	0.5895485733341047
logistic	0.01	True	(50,)	adaptive	500	adam	0.43859756097560976	0.4247496424670338	0.4287681681064034	0.4172140704897881	0.6257410461246962
logistic	0.01	True	(50,)	adaptive	1000	adam	0.43859756097560976	0.4247496424670338	0.4287681681064034	0.4172140704897881	0.6257410461246962
logistic	0.01	True	(50,)	invscaling	1000	adam	0.43859756097560976	0.4247496424670338	0.4287681681064034	0.4172140704897881	0.6257410461246962
logistic	0.01	True	(50,)	invscaling	500	adam	0.43859756097560976	0.4247496424670338	0.4287681681064034	0.4172140704897881	0.6257410461246962
logistic	0.01	True	(50,)	constant	1000	adam	0.43859756097560976	0.4247496424670338	0.4287681681064034	0.4172140704897881	0.6257410461246962
logistic	0.01	True	(50,)	constant	500	adam	0.43859756097560976	0.4247496424670338	0.4287681681064034	0.4172140704897881	0.6257410461246962
tanh	0.1	True	(100, 100)	adaptive	1000	adam	0.4360975609756097	0.41869785443314855	0.4217680195621372	0.41709949065829094	0.6107230529783958
tanh	0.1	True	(100, 100)	constant	500	adam	0.4360975609756097	0.41869785443314855	0.4217680195621372	0.41709949065829094	0.6107230529783958
tanh	0.1	True	(100, 100)	adaptive	500	adam	0.4360975609756097	0.41869785443314855	0.4217680195621372	0.41709949065829094	0.6107230529783958
tanh	0.1	True	(100, 100)	invscaling	1000	adam	0.4360975609756097	0.41869785443314855	0.4217680195621372	0.41709949065829094	0.6107230529783958
tanh	0.1	True	(100, 100)	constant	1000	adam	0.4360975609756097	0.41869785443314855	0.4217680195621372	0.41709949065829094	0.6107230529783958
tanh	0.1	True	(100, 100)	invscaling	500	adam	0.4360975609756097	0.41869785443314855	0.4217680195621372	0.41709949065829094	0.6107230529783958
identity	0.001	True	(50, 50)	constant	1000	lbfgs	0.43573170731707317	0.4311025826025826	0.4212569701540289	0.4168459020322259	0.5881731937220508
identity	0.001	True	(50, 50)	adaptive	1000	lbfgs	0.43573170731707317	0.4311025826025826	0.4212569701540289	0.4168459020322259	0.5881731937220508
identity	0.001	True	(50, 50)	invscaling	1000	lbfgs	0.43573170731707317	0.4311025826025826	0.4212569701540289	0.4168459020322259	0.5881731937220508
relu	0.1	True	(100, 100)	adaptive	500	lbfgs	0.4357926829268292	0.41861857125789015	0.4245106609077197	0.4153914879972921	0.5932912565010234
relu	0.1	True	(100, 100)	invscaling	500	lbfgs	0.4357926829268292	0.41861857125789015	0.4245106609077197	0.4153914879972921	0.5932912565010234
relu	0.1	True	(100, 100)	constant	500	lbfgs	0.4357926829268292	0.41861857125789015	0.4245106609077197	0.4153914879972921	0.5932912565010234
tanh	0.1	True	(100, 100)	adaptive	1000	sgd	0.42609756097560975	0.4247911479645226	0.42132152977741216	0.4153724792045976	0.596358673888636
tanh	0.1	True	(100, 100)	adaptive	500	sgd	0.42609756097560975	0.4247911479645226	0.42132152977741216	0.4153724792045976	0.596358673888636
tanh	0.001	True	(100, 100)	adaptive	500	sgd	0.42609756097560975	0.42386068953406414	0.4206270853329677	0.4151660784605866	0.595689031031493
tanh	0.001	True	(100, 100)	adaptive	1000	sgd	0.42609756097560975	0.42386068953406414	0.4206270853329677	0.4151660784605866	0.595689031031493
tanh	0.01	True	(100, 100)	adaptive	500	sgd	0.42609756097560975	0.42386068953406414	0.4206270853329677	0.4151660784605866	0.5958750429362549
tanh	0.01	True	(100, 100)	adaptive	1000	sgd	0.42609756097560975	0.42386068953406414	0.4206270853329677	0.4151660784605866	0.5958750429362549
identity	0.1	True	(50,)	constant	500	lbfgs	0.43103658536585365	0.422555539980328	0.4211401343754285	0.41514258290983425	0.6050377480740885
identity	0.1	True	(50,)	invscaling	500	lbfgs	0.43103658536585365	0.422555539980328	0.4211401343754285	0.41514258290983425	0.6050377480740885
identity	0.1	True	(50,)	adaptive	500	lbfgs	0.43103658536585365	0.422555539980328	0.4211401343754285	0.41514258290983425	0.6050377480740885
logistic	0.001	True	(50, 50)	constant	500	lbfgs	0.42384146341463413	0.43135796822716327	0.41703631335984276	0.41498882670779214	0.5762908167833348
logistic	0.001	True	(50, 50)	invscaling	500	lbfgs	0.42384146341463413	0.43135796822716327	0.41703631335984276	0.41498882670779214	0.5762908167833348
logistic	0.001	True	(50, 50)	adaptive	500	lbfgs	0.42384146341463413	0.43135796822716327	0.41703631335984276	0.41498882670779214	0.5762908167833348
identity	0.1	True	(100, 100)	constant	1000	lbfgs	0.4335365853658537	0.4249537744390685	0.4238122171945701	0.41487760585166056	0.6139346052307539
identity	0.1	True	(100, 100)	adaptive	1000	lbfgs	0.4335365853658537	0.4249537744390685	0.4238122171945701	0.41487760585166056	0.6139346052307539
identity	0.1	True	(100, 100)	invscaling	1000	lbfgs	0.4335365853658537	0.4249537744390685	0.4238122171945701	0.41487760585166056	0.6139346052307539
identity	0.1	True	(100, 100)	constant	500	lbfgs	0.43097560975609756	0.4232137185239891	0.42110128433657845	0.4147717914616093	0.5888971959307426
identity	0.1	True	(100, 100)	invscaling	500	lbfgs	0.43097560975609756	0.4232137185239891	0.42110128433657845	0.4147717914616093	0.5888971959307426
identity	0.1	True	(100, 100)	adaptive	500	lbfgs	0.43097560975609756	0.4232137185239891	0.42110128433657845	0.4147717914616093	0.5888971959307426
relu	0.01	True	(100, 100)	invscaling	1000	lbfgs	0.43067073170731707	0.4250856201475397	0.42298636820695645	0.4147200849047435	0.5861424538115261
relu	0.01	True	(100, 100)	adaptive	1000	lbfgs	0.43067073170731707	0.4250856201475397	0.42298636820695645	0.4147200849047435	0.5861424538115261
relu	0.01	True	(100, 100)	constant	1000	lbfgs	0.43067073170731707	0.4250856201475397	0.42298636820695645	0.4147200849047435	0.5861424538115261
identity	0.01	True	(100,)	adaptive	500	lbfgs	0.4333536585365853	0.41892172897422597	0.4217400246812012	0.41452607115614776	0.5814861898475423
identity	0.01	True	(100,)	invscaling	500	lbfgs	0.4333536585365853	0.41892172897422597	0.4217400246812012	0.41452607115614776	0.5814861898475423
identity	0.01	True	(100,)	constant	500	lbfgs	0.4333536585365853	0.41892172897422597	0.4217400246812012	0.41452607115614776	0.5814861898475423
identity	0.1	True	(100, 100)	invscaling	1000	sgd	0.4307317073170732	0.4231189089548223	0.4190676562000092	0.41449438759590435	0.5884932036984802
identity	0.001	True	(100, 100)	invscaling	1000	sgd	0.4307317073170732	0.4231189089548223	0.4190676562000092	0.41449438759590435	0.5885924100476866
identity	0.001	True	(100, 100)	invscaling	500	sgd	0.4307317073170732	0.4231189089548223	0.4190676562000092	0.41449438759590435	0.5885924100476866
identity	0.1	True	(100, 100)	invscaling	500	sgd	0.4307317073170732	0.4231189089548223	0.4190676562000092	0.41449438759590435	0.5884932036984802
identity	0.01	True	(100, 100)	invscaling	1000	sgd	0.4307317073170732	0.4231189089548223	0.4190676562000092	0.41449438759590435	0.5885924100476866
identity	0.01	True	(100, 100)	invscaling	500	sgd	0.4307317073170732	0.4231189089548223	0.4190676562000092	0.41449438759590435	0.5885924100476866
relu	0.001	True	(100,)	constant	1000	lbfgs	0.4257317073170732	0.4263553709219344	0.4173231180584122	0.41404586514515795	0.6019412530535072
relu	0.001	True	(100,)	invscaling	1000	lbfgs	0.4257317073170732	0.4263553709219344	0.4173231180584122	0.41404586514515795	0.6019412530535072
relu	0.001	True	(100,)	constant	500	lbfgs	0.4257317073170732	0.4263553709219344	0.4173231180584122	0.41404586514515795	0.6019412530535072
relu	0.001	True	(100,)	invscaling	500	lbfgs	0.4257317073170732	0.4263553709219344	0.4173231180584122	0.41404586514515795	0.6019412530535072
relu	0.001	True	(100,)	adaptive	1000	lbfgs	0.4257317073170732	0.4263553709219344	0.4173231180584122	0.41404586514515795	0.6019412530535072
relu	0.001	True	(100,)	adaptive	500	lbfgs	0.4257317073170732	0.4263553709219344	0.4173231180584122	0.41404586514515795	0.6019412530535072
logistic	0.1	True	(100,)	constant	500	adam	0.42835365853658536	0.42114675901440607	0.4170297431326843	0.413893957846145	0.5984915383938758
logistic	0.1	True	(100,)	invscaling	500	adam	0.42835365853658536	0.42114675901440607	0.4170297431326843	0.413893957846145	0.5984915383938758
logistic	0.1	True	(100,)	invscaling	1000	adam	0.42835365853658536	0.42114675901440607	0.4170297431326843	0.413893957846145	0.5984915383938758
logistic	0.1	True	(100,)	adaptive	1000	adam	0.42835365853658536	0.42114675901440607	0.4170297431326843	0.413893957846145	0.5984915383938758
logistic	0.1	True	(100,)	constant	1000	adam	0.42835365853658536	0.42114675901440607	0.4170297431326843	0.413893957846145	0.5984915383938758
logistic	0.1	True	(100,)	adaptive	500	adam	0.42835365853658536	0.42114675901440607	0.4170297431326843	0.413893957846145	0.5984915383938758
relu	0.1	True	(100, 100)	constant	1000	adam	0.43634146341463415	0.4168862329620843	0.42188914027149327	0.41329409345525975	0.5822306136476028
relu	0.1	True	(100, 100)	invscaling	500	adam	0.43634146341463415	0.4168862329620843	0.42188914027149327	0.41329409345525975	0.5822306136476028
relu	0.1	True	(100, 100)	constant	500	adam	0.43634146341463415	0.4168862329620843	0.42188914027149327	0.41329409345525975	0.5822306136476028
relu	0.1	True	(100, 100)	adaptive	500	adam	0.43634146341463415	0.4168862329620843	0.42188914027149327	0.41329409345525975	0.5822306136476028
relu	0.1	True	(100, 100)	adaptive	1000	adam	0.43634146341463415	0.4168862329620843	0.42188914027149327	0.41329409345525975	0.5822306136476028
relu	0.1	True	(100, 100)	invscaling	1000	adam	0.43634146341463415	0.4168862329620843	0.42188914027149327	0.41329409345525975	0.5822306136476028
identity	0.01	True	(50,)	adaptive	1000	sgd	0.43359756097560975	0.4244187569110169	0.42166575254810557	0.4131997755669691	0.5863164628999888
identity	0.001	True	(50,)	adaptive	500	sgd	0.43359756097560975	0.4244187569110169	0.42166575254810557	0.4131997755669691	0.5863164628999888
identity	0.1	True	(50,)	adaptive	500	sgd	0.43359756097560975	0.4244187569110169	0.42166575254810557	0.4131997755669691	0.5864032684555444
identity	0.1	True	(50,)	adaptive	1000	sgd	0.43359756097560975	0.4244187569110169	0.42166575254810557	0.4131997755669691	0.5864032684555444
identity	0.01	True	(50,)	adaptive	500	sgd	0.43359756097560975	0.4244187569110169	0.42166575254810557	0.4131997755669691	0.5863164628999888
identity	0.001	True	(50,)	adaptive	1000	sgd	0.43359756097560975	0.4244187569110169	0.42166575254810557	0.4131997755669691	0.5863164628999888
identity	0.01	True	(50,)	adaptive	500	lbfgs	0.43329268292682926	0.4199975352006244	0.42104558023675676	0.4129718960251673	0.5880329088916202
