C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
10.0		0.01	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6196494315958754
10.0		100.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6196494315958754
100.0		100.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
100.0	balanced	0.01	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
100.0		1.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
100.0	balanced	0.1	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
100.0		0.1	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
100.0	balanced	1.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
100.0		0.01	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
100.0	balanced	100.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
10.0		1000.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6196494315958754
100.0	balanced	1000.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
1000.0		0.01	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
10.0		1.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6196494315958754
1000.0		0.1	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
10.0		0.1	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6196494315958754
1000.0		1.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
1000.0		100.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
1000.0		1000.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
1000.0	balanced	0.01	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
1000.0	balanced	0.1	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
1000.0	balanced	1.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
1000.0	balanced	100.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
1000.0	balanced	1000.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
100.0		1000.0	linear	0.445	0.4291973643831229	0.435688674071027	0.42388825055475643	0.6185215220316203
0.1		100.0	linear	0.4375641025641025	0.43457633225048087	0.4258035102152749	0.42380858808818045	0.6150335208879796
0.1		1000.0	linear	0.4375641025641025	0.43457633225048087	0.4258035102152749	0.42380858808818045	0.6150335208879796
0.1		1.0	linear	0.4375641025641025	0.43457633225048087	0.4258035102152749	0.42380858808818045	0.6150335208879796
0.1		0.1	linear	0.4375641025641025	0.43457633225048087	0.4258035102152749	0.42380858808818045	0.6150335208879796
0.1		0.01	linear	0.4375641025641025	0.43457633225048087	0.4258035102152749	0.42380858808818045	0.6150335208879796
1.0		1000.0	linear	0.44506410256410256	0.43251801217358493	0.42924082453494217	0.4227755321648042	0.6190594578110181
1.0		100.0	linear	0.44506410256410256	0.43251801217358493	0.42924082453494217	0.4227755321648042	0.6190594578110181
1.0		1.0	linear	0.44506410256410256	0.43251801217358493	0.42924082453494217	0.4227755321648042	0.6190594578110181
1.0		0.1	linear	0.44506410256410256	0.43251801217358493	0.42924082453494217	0.4227755321648042	0.6190594578110181
1.0		0.01	linear	0.44506410256410256	0.43251801217358493	0.42924082453494217	0.4227755321648042	0.6190594578110181
10.0	balanced	1.0	linear	0.4424358974358974	0.4271354284976576	0.43360534073769363	0.42211134840633724	0.6202189649037576
10.0	balanced	0.01	linear	0.4424358974358974	0.4271354284976576	0.43360534073769363	0.42211134840633724	0.6202189649037576
10.0	balanced	0.1	linear	0.4424358974358974	0.4271354284976576	0.43360534073769363	0.42211134840633724	0.6202189649037576
10.0	balanced	100.0	linear	0.4424358974358974	0.4271354284976576	0.43360534073769363	0.42211134840633724	0.6202189649037576
10.0	balanced	1000.0	linear	0.4424358974358974	0.4271354284976576	0.43360534073769363	0.42211134840633724	0.6202189649037576
0.01	balanced	1.0	linear	0.42750000000000005	0.43039180404505484	0.4304628296540061	0.4173654395165042	0.6341977940452119
0.01	balanced	0.01	linear	0.42750000000000005	0.43039180404505484	0.4304628296540061	0.4173654395165042	0.6341977940452119
0.01	balanced	0.1	linear	0.42750000000000005	0.43039180404505484	0.4304628296540061	0.4173654395165042	0.6341977940452119
0.01	balanced	1000.0	linear	0.42750000000000005	0.43039180404505484	0.4304628296540061	0.4173654395165042	0.6341977940452119
0.01	balanced	100.0	linear	0.42750000000000005	0.43039180404505484	0.4304628296540061	0.4173654395165042	0.6341977940452119
0.1	balanced	0.01	linear	0.4248076923076923	0.4216996037158576	0.41790369760957996	0.4133437200348416	0.6140676865992027
0.1	balanced	1000.0	linear	0.4248076923076923	0.4216996037158576	0.41790369760957996	0.4133437200348416	0.6140676865992027
0.1	balanced	0.1	linear	0.4248076923076923	0.4216996037158576	0.41790369760957996	0.4133437200348416	0.6140676865992027
0.1	balanced	1.0	linear	0.4248076923076923	0.4216996037158576	0.41790369760957996	0.4133437200348416	0.6140676865992027
0.1	balanced	100.0	linear	0.4248076923076923	0.4216996037158576	0.41790369760957996	0.4133437200348416	0.6140676865992027
1.0	balanced	100.0	linear	0.42967948717948723	0.41700685336908255	0.41611099684629094	0.4098698728469453	0.6179313816314754
1.0	balanced	0.01	linear	0.42967948717948723	0.41700685336908255	0.41611099684629094	0.4098698728469453	0.6179313816314754
1.0	balanced	0.1	linear	0.42967948717948723	0.41700685336908255	0.41611099684629094	0.4098698728469453	0.6179313816314754
1.0	balanced	1.0	linear	0.42967948717948723	0.41700685336908255	0.41611099684629094	0.4098698728469453	0.6179313816314754
1.0	balanced	1000.0	linear	0.42967948717948723	0.41700685336908255	0.41611099684629094	0.4098698728469453	0.6179313816314754
1.0	balanced	0.01	rbf	0.4299358974358974	0.447686414419151	0.4245331710772887	0.4083004603259476	0.63493228179628
0.01		0.01	linear	0.41474358974358977	0.39703578047887506	0.4013781479957951	0.3889182195147751	0.6171298966748461
0.01		0.1	linear	0.41474358974358977	0.39703578047887506	0.4013781479957951	0.3889182195147751	0.6171298966748461
0.01		1.0	linear	0.41474358974358977	0.39703578047887506	0.4013781479957951	0.3889182195147751	0.6171298966748461
0.01		1000.0	linear	0.41474358974358977	0.39703578047887506	0.4013781479957951	0.3889182195147751	0.6171298966748461
0.01		100.0	linear	0.41474358974358977	0.39703578047887506	0.4013781479957951	0.3889182195147751	0.6171298966748461
1.0		0.01	rbf	0.4452564102564103	0.40397825019979267	0.39909679372914664	0.36734608181498407	0.6337577049751563
100.0	balanced	0.01	rbf	0.42211538461538467	0.3880748352375039	0.38262003519356463	0.36391074042002836	0.6026225047946568
10.0		0.01	rbf	0.42211538461538467	0.3880748352375039	0.38262003519356463	0.36391074042002836	0.6040587664842402
100.0		0.01	rbf	0.42211538461538467	0.3880748352375039	0.38262003519356463	0.36391074042002836	0.6026225047946568
1000.0		0.01	rbf	0.42211538461538467	0.3880748352375039	0.38262003519356463	0.36391074042002836	0.6026225047946568
1000.0	balanced	0.01	rbf	0.42211538461538467	0.3880748352375039	0.38262003519356463	0.36391074042002836	0.6026225047946568
10.0	balanced	0.01	rbf	0.4195512820512821	0.3822294246094846	0.37984225741578687	0.3596651641407361	0.6038800802541141
100.0	balanced	0.1	rbf	0.40916666666666657	0.14263271368534527	0.3232843137254902	0.1978323249077966	0.5285124648079935
100.0		0.1	rbf	0.40916666666666657	0.14263271368534527	0.3232843137254902	0.1978323249077966	0.5285124648079935
1000.0		0.1	rbf	0.40916666666666657	0.14263271368534527	0.3232843137254902	0.1978323249077966	0.5285124648079935
10.0	balanced	0.1	rbf	0.40916666666666657	0.14263271368534527	0.3232843137254902	0.1978323249077966	0.5285124648079935
10.0		0.1	rbf	0.40916666666666657	0.14263271368534527	0.3232843137254902	0.1978323249077966	0.5285124648079935
1000.0	balanced	0.1	rbf	0.40916666666666657	0.14263271368534527	0.3232843137254902	0.1978323249077966	0.5285124648079935
1000.0		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.1		0.01	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.6340334368330458
1000.0	balanced	100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
100.0	balanced	1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5484867624521186
100.0	balanced	100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.01		0.1	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5267814948079029
100.0	balanced	1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1000.0	balanced	1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5484867624521186
0.1		0.1	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5256319767133728
0.01		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1000.0		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5484867624521186
0.01		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5481085441945128
1000.0		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.01		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1.0	balanced	100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.1		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5484300669969328
100.0		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
10.0	balanced	1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1.0	balanced	1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.01		0.01	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.6338958464466016
1.0		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
10.0		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5484867624521186
1.0		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
10.0		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1.0		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.549041829468166
10.0		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
10.0	balanced	1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5484867624521186
1.0	balanced	1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5468529656445987
10.0	balanced	100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1000.0	balanced	1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
100.0		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.1		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
100.0		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5484867624521186
0.1		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1.0	balanced	0.1	rbf	0.4066666666666666	0.14251721356984515	0.32132352941176473	0.19734731608945447	0.5249420578877919
1.0		0.1	rbf	0.419423076923077	0.14050494826810617	0.33125	0.19728884500814325	0.524815752534317
0.1	balanced	0.01	rbf	0.3505128205128205	0.14969860548807917	0.3366666666666667	0.177035275648721	0.42222221193209303
0.01	balanced	100.0	rbf	0.3527564102564103	0.11758547008547007	0.33333333333333337	0.17204630624179496	0.5
0.01	balanced	1000.0	rbf	0.3527564102564103	0.11758547008547007	0.33333333333333337	0.17204630624179496	0.5
