C	class_weight	gamma	kernel	mean_valid_accuracy	mean_valid_precision_macro	mean_valid_recall_macro	mean_valid_f1_macro	mean_valid_auc_ovr_macro
1.0		1000.0	linear	0.4398076923076924	0.4234504738181209	0.42487607980255043	0.41796002102324203	0.6207530538250312
1.0		100.0	linear	0.4398076923076924	0.4234504738181209	0.42487607980255043	0.41796002102324203	0.6207530538250312
1.0		1.0	linear	0.4398076923076924	0.4234504738181209	0.42487607980255043	0.41796002102324203	0.6207530538250312
1.0		0.1	linear	0.4398076923076924	0.4234504738181209	0.42487607980255043	0.41796002102324203	0.6207530538250312
1.0		0.01	linear	0.4398076923076924	0.4234504738181209	0.42487607980255043	0.41796002102324203	0.6207530538250312
1.0	balanced	0.1	linear	0.43730769230769234	0.4225166955507513	0.42428784450843277	0.4171676221767104	0.621370542250794
1.0	balanced	1.0	linear	0.43730769230769234	0.4225166955507513	0.42428784450843277	0.4171676221767104	0.621370542250794
1.0	balanced	100.0	linear	0.43730769230769234	0.4225166955507513	0.42428784450843277	0.4171676221767104	0.621370542250794
1.0	balanced	1000.0	linear	0.43730769230769234	0.4225166955507513	0.42428784450843277	0.4171676221767104	0.621370542250794
1.0	balanced	0.01	linear	0.43730769230769234	0.4225166955507513	0.42428784450843277	0.4171676221767104	0.621370542250794
0.1		1000.0	linear	0.44000000000000006	0.41853915334178493	0.42481346268110975	0.4160408890801359	0.6114730429079458
0.1		0.01	linear	0.44000000000000006	0.41853915334178493	0.42481346268110975	0.4160408890801359	0.6114730429079458
0.1		100.0	linear	0.44000000000000006	0.41853915334178493	0.42481346268110975	0.4160408890801359	0.6114730429079458
0.1		0.1	linear	0.44000000000000006	0.41853915334178493	0.42481346268110975	0.4160408890801359	0.6114730429079458
0.1		1.0	linear	0.44000000000000006	0.41853915334178493	0.42481346268110975	0.4160408890801359	0.6114730429079458
10.0	balanced	0.01	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
10.0	balanced	0.1	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
10.0	balanced	1.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
10.0		1000.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
10.0	balanced	100.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
10.0		100.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
10.0		0.1	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
10.0		1.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
10.0		0.01	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
100.0		0.01	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
100.0		0.1	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
1000.0	balanced	1000.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
1000.0	balanced	100.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
1000.0	balanced	1.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
1000.0	balanced	0.1	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
1000.0	balanced	0.01	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
1000.0		1000.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
1000.0		100.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
1000.0		1.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
1000.0		0.1	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
1000.0		0.01	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
100.0	balanced	1000.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
100.0	balanced	100.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
100.0	balanced	1.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
100.0	balanced	0.1	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
100.0	balanced	0.01	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
100.0		1000.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
100.0		100.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
100.0		1.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
10.0	balanced	1000.0	linear	0.4346794871794872	0.41878162701305116	0.42013751771104707	0.41298669417011985	0.6203552518381982
0.1	balanced	100.0	linear	0.4323076923076923	0.416451973951974	0.42071883998354587	0.41269513006811864	0.6133085075278865
0.1	balanced	1000.0	linear	0.4323076923076923	0.416451973951974	0.42071883998354587	0.41269513006811864	0.6133085075278865
0.1	balanced	1.0	linear	0.4323076923076923	0.416451973951974	0.42071883998354587	0.41269513006811864	0.6133085075278865
0.1	balanced	0.1	linear	0.4323076923076923	0.416451973951974	0.42071883998354587	0.41269513006811864	0.6133085075278865
0.1	balanced	0.01	linear	0.4323076923076923	0.416451973951974	0.42071883998354587	0.41269513006811864	0.6133085075278865
0.01		0.01	linear	0.4322435897435898	0.4148800712643424	0.41194353032588327	0.40965561323503624	0.6085552133893282
0.01		0.1	linear	0.4322435897435898	0.4148800712643424	0.41194353032588327	0.40965561323503624	0.6085552133893282
0.01		1.0	linear	0.4322435897435898	0.4148800712643424	0.41194353032588327	0.40965561323503624	0.6085552133893282
0.01		100.0	linear	0.4322435897435898	0.4148800712643424	0.41194353032588327	0.40965561323503624	0.6085552133893282
0.01		1000.0	linear	0.4322435897435898	0.4148800712643424	0.41194353032588327	0.40965561323503624	0.6085552133893282
0.01	balanced	0.1	linear	0.4144230769230769	0.402525225319343	0.4007254673431144	0.398172217219215	0.6119815555548632
0.01	balanced	1000.0	linear	0.4144230769230769	0.402525225319343	0.4007254673431144	0.398172217219215	0.6119815555548632
0.01	balanced	100.0	linear	0.4144230769230769	0.402525225319343	0.4007254673431144	0.398172217219215	0.6119815555548632
0.01	balanced	1.0	linear	0.4144230769230769	0.402525225319343	0.4007254673431144	0.398172217219215	0.6119815555548632
0.01	balanced	0.01	linear	0.4144230769230769	0.402525225319343	0.4007254673431144	0.398172217219215	0.6119815555548632
100.0		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5286644758432247
0.1		0.01	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5291658294444991
1.0		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
100.0		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
100.0		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
100.0	balanced	1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5286644758432247
100.0	balanced	100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.01		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
100.0	balanced	1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
10.0	balanced	1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1000.0		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5286644758432247
1000.0		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.01		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1000.0		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.01		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5286644758432247
1000.0	balanced	1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5286644758432247
0.01		0.1	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5280097497303455
1000.0	balanced	100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.1		0.1	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5280097497303455
1000.0	balanced	1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.1		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5286644758432247
1.0	balanced	1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5286644758432247
10.0		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
10.0		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
0.01		0.01	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5291658294444991
1.0	balanced	1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1.0	balanced	100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1.0		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5286644758432247
10.0		1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5286644758432247
0.1		1000.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
10.0	balanced	1.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5286644758432247
0.1		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1.0		100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
10.0	balanced	100.0	rbf	0.42198717948717956	0.14066239316239315	0.33333333333333337	0.19780511885775043	0.5
1000.0		0.1	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5279085613003313
1.0		0.1	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5280097497303455
1000.0	balanced	0.01	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5280164041571428
10.0		0.01	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5280164041571428
1.0	balanced	0.1	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5248973568185384
1.0		0.01	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5291658294444991
10.0		0.1	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5279085613003313
1000.0	balanced	0.1	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5279085613003313
1.0	balanced	0.01	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5250943262350649
100.0	balanced	0.1	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5279085613003313
100.0	balanced	0.01	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5280164041571428
100.0		0.1	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5279085613003313
100.0		0.01	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5280164041571428
10.0	balanced	0.1	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5279085613003313
10.0	balanced	0.01	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5280164041571428
1000.0		0.01	rbf	0.4066025641025641	0.1413844005949269	0.3213235294117647	0.1962823956849114	0.5280164041571428
0.01	balanced	1000.0	rbf	0.3527564102564103	0.11758547008547007	0.33333333333333337	0.17204630624179496	0.5
0.01	balanced	100.0	rbf	0.3527564102564103	0.11758547008547007	0.33333333333333337	0.17204630624179496	0.5
0.01	balanced	0.01	rbf	0.3527564102564103	0.11758547008547007	0.33333333333333337	0.17204630624179496	0.5285495333144892
0.01	balanced	1.0	rbf	0.3527564102564103	0.11758547008547007	0.33333333333333337	0.17204630624179496	0.5286644758432247
0.01	balanced	0.1	rbf	0.3527564102564103	0.11758547008547007	0.33333333333333337	0.17204630624179496	0.5285753492835099
0.1	balanced	0.01	rbf	0.34794871794871796	0.11598290598290598	0.33333333333333337	0.1706067042201496	0.5286644758432247
0.1	balanced	0.1	rbf	0.34794871794871796	0.11598290598290598	0.33333333333333337	0.1706067042201496	0.5285753492835099
0.1	balanced	1.0	rbf	0.34794871794871796	0.11598290598290598	0.33333333333333337	0.1706067042201496	0.5286644758432247
0.1	balanced	1000.0	rbf	0.34794871794871796	0.11598290598290598	0.33333333333333337	0.1706067042201496	0.5
0.1	balanced	100.0	rbf	0.34794871794871796	0.11598290598290598	0.33333333333333337	0.1706067042201496	0.5
